Person.id|Post.id|creationDate
15393162788906|962072681058|2012-08-27T08:10:36.992+0000
17592186044425|962072681074|2012-05-26T14:57:47.497+0000
15393162788906|687194774151|2012-06-10T02:54:45.359+0000
21990232555524|893353204449|2012-08-25T16:05:03.899+0000
26388279066664|687194774260|2012-08-19T09:09:34.735+0000
26388279066664|687194774274|2012-08-19T04:49:24.589+0000
26388279066664|687194774277|2012-08-19T11:30:41.055+0000
21990232555524|893353204555|2012-05-28T00:30:27.429+0000
21990232555524|893353204556|2012-05-28T01:42:40.705+0000
32985348833314|893353204556|2012-09-06T10:06:14.787+0000
21990232555524|893353204558|2012-05-29T09:17:28.489+0000
32985348833314|893353204558|2012-09-04T04:22:05.975+0000
21990232555524|962072681312|2012-07-16T04:40:33.536+0000
21990232555524|962072681316|2012-07-15T04:55:15.902+0000
21990232555524|962072681324|2012-07-19T16:25:15.514+0000
6597069766678|962072681621|2012-09-06T20:49:29.517+0000
10995116277765|962072681636|2012-07-23T06:51:57.694+0000
6597069766678|481036344494|2011-11-10T18:18:42.600+0000
10995116277765|481036344503|2011-08-15T03:05:20.928+0000
17592186044504|481036344506|2012-08-08T03:24:47.558+0000
6597069766678|687194774761|2012-03-03T23:20:39.290+0000
10995116277765|687194774761|2012-06-14T03:11:27.652+0000
4398046511180|824633728245|2012-09-11T12:30:46.140+0000
17592186044425|824633728245|2012-05-04T23:08:54.706+0000
17592186044504|824633728245|2012-01-27T16:48:42.232+0000
21990232555586|824633728245|2012-05-26T11:29:15.197+0000
17592186044425|824633728249|2012-05-06T14:22:44.804+0000
17592186044504|824633728253|2012-01-29T18:08:22.651+0000
17592186044504|824633728254|2012-01-28T14:53:27.714+0000
4398046511180|824633728255|2012-09-12T04:12:46.965+0000
17592186044425|824633728255|2012-05-05T08:51:34.592+0000
17592186044504|824633728255|2012-01-29T23:08:51.444+0000
21990232555586|824633728255|2012-05-26T15:11:06.061+0000
4398046511180|824633728262|2012-09-13T04:33:29.782+0000
17592186044425|824633728262|2012-05-10T01:54:27.661+0000
17592186044504|824633728262|2012-01-28T20:51:14.788+0000
21990232555586|824633728262|2012-05-22T14:17:01.162+0000
10995116277765|549755821346|2011-05-23T06:54:14.852+0000
17592186044504|549755821346|2012-02-03T10:58:42.040+0000
4398046511180|755914251571|2012-07-03T14:46:33.392+0000
6597069766678|755914251571|2012-07-06T15:56:06.119+0000
10995116277765|755914251571|2012-07-02T16:27:38.206+0000
19791209300020|755914251571|2012-04-02T09:10:47.479+0000
19791209300020|1030792158562|2012-09-09T21:00:48.045+0000
6597069766678|755914251626|2012-03-05T18:29:10.096+0000
10995116277765|755914251626|2012-05-29T20:07:33.017+0000
17592186044425|755914251626|2012-04-21T06:59:58.155+0000
17592186044504|755914251626|2012-07-25T07:38:57.930+0000
19791209300020|755914251626|2012-06-02T09:46:39.361+0000
4398046511180|824633728393|2012-03-01T13:18:24.069+0000
6597069766678|824633728393|2012-03-01T07:03:56.717+0000
10995116277788|824633728393|2012-02-28T06:05:44.402+0000
15393162788893|824633728393|2012-03-01T07:51:41.351+0000
19791209299984|824633728393|2012-03-02T06:23:21.949+0000
19791209299986|824633728393|2012-03-03T13:17:40.581+0000
21990232555524|824633728393|2012-03-02T18:32:58.795+0000
30786325577752|824633728393|2012-06-08T19:03:28.953+0000
21990232555524|206158437861|2011-10-23T04:35:44.953+0000
6597069766733|687194775082|2011-11-20T10:04:59.750+0000
6597069766733|687194775087|2011-11-20T01:20:56.876+0000
6597069766733|824633728564|2012-05-08T18:43:07.695+0000
6597069766733|824633728570|2012-05-07T13:44:58.761+0000
6597069766733|824633728573|2012-05-08T20:56:35.068+0000
6597069766733|893353205325|2012-08-16T12:03:46.582+0000
6597069766733|687194775127|2012-05-13T20:47:48.177+0000
6597069766733|1030792158816|2012-08-15T07:17:49.822+0000
6597069766733|1030792158819|2012-08-15T20:08:56.362+0000
6597069766733|1030792158834|2012-08-20T06:12:33.748+0000
6597069766733|549755821709|2012-06-08T14:47:50.347+0000
6597069766733|549755821714|2012-06-07T08:10:47.554+0000
6597069766733|618475298493|2012-03-30T22:06:54.648+0000
6597069766733|618475298494|2012-03-26T10:24:01.138+0000
6597069766733|824633728709|2012-02-21T05:00:24.292+0000
6597069766733|962072682196|2012-08-14T09:35:46.985+0000
6597069766733|962072682197|2012-08-15T03:18:52.333+0000
10995116277788|893353205577|2012-06-13T05:42:29.619+0000
10995116277788|962072682331|2012-08-29T01:43:23.644+0000
19791209300020|1030792159084|2012-08-13T18:55:15.208+0000
19791209300020|1030792159087|2012-08-15T05:52:09.569+0000
10995116277788|824633728887|2012-04-10T07:08:46.756+0000
10995116277788|824633728895|2012-04-07T00:10:19.679+0000
19791209300020|824633728895|2012-08-15T05:36:26.251+0000
13194139533332|824633728904|2012-09-11T03:37:19.857+0000
15393162788906|824633728904|2012-06-08T12:05:26.340+0000
19791209300020|824633728904|2012-01-19T09:11:25.833+0000
19791209300020|824633728972|2012-09-09T11:00:38.431+0000
15393162788906|687194775536|2012-08-09T03:53:06.849+0000
15393162788906|687194775543|2012-08-08T16:08:33.852+0000
15393162788906|824633729086|2012-04-22T05:28:06.030+0000
15393162788906|824633729087|2012-04-26T22:47:41.123+0000
15393162788906|824633729093|2012-04-24T12:31:49.809+0000
15393162788906|824633729126|2012-04-25T05:30:42.092+0000
15393162788906|1030792159404|2012-09-07T11:17:08.495+0000
15393162788906|1030792159407|2012-09-07T17:30:07.466+0000
15393162788906|549755822281|2012-03-07T08:17:31.513+0000
15393162788906|549755822283|2012-03-09T11:17:33.442+0000
15393162788906|549755822284|2012-03-07T05:19:24.725+0000
15393162788906|755914252514|2012-01-14T16:24:11.770+0000
21990232555611|549755822412|2012-07-17T22:27:32.510+0000
4398046511145|755914252652|2012-08-12T04:21:57.034+0000
21990232555586|755914252652|2012-05-02T21:27:40.906+0000
21990232555586|962072682867|2012-07-28T13:52:23.414+0000
4398046511145|618475299199|2012-01-11T07:09:46.242+0000
21990232555524|618475299199|2012-06-26T12:20:01.751+0000
4398046511145|618475299207|2012-01-13T19:35:10.297+0000
4398046511145|618475299211|2012-01-09T22:14:48.453+0000
4398046511145|618475299215|2012-01-11T08:44:39.698+0000
4398046511163|549755822512|2011-08-10T10:54:29.406+0000
19791209300004|687194775995|2012-02-10T19:54:15.731+0000
19791209300004|687194776000|2012-02-11T19:37:40.814+0000
4398046511185|481036345879|2011-04-15T15:05:21.541+0000
4398046511145|893353206599|2012-06-16T15:26:10.415+0000
4398046511145|893353206602|2012-06-17T00:30:06.268+0000
15393162788906|962072683374|2012-06-17T20:50:49.321+0000
15393162788906|962072683375|2012-06-16T02:36:09.201+0000
4398046511145|755914253175|2012-07-04T20:28:07.114+0000
4398046511145|1030792160135|2012-07-29T08:08:24.552+0000
4398046511145|1030792160137|2012-07-27T19:00:33.776+0000
21990232555524|1030792160235|2012-08-12T06:00:37.766+0000
4398046511163|412316869701|2012-05-05T02:49:53.652+0000
4398046511163|274877916261|2011-05-08T15:42:22.502+0000
21990232555611|343597393012|2012-09-06T19:12:13.607+0000
21990232555586|687194776713|2012-05-24T16:35:41.246+0000
4398046511163|206158439572|2011-03-05T04:57:50.749+0000
6597069766733|206158439572|2012-05-26T18:51:49.832+0000
17592186044459|206158439572|2011-08-13T03:18:15.255+0000
21990232555524|206158439572|2012-08-15T18:42:30.571+0000
21990232555586|206158439572|2012-08-12T22:30:19.664+0000
21990232555611|206158439572|2012-07-11T11:38:05.568+0000
24189255811079|206158439572|2012-02-04T07:04:38.569+0000
21990232555611|206158439575|2012-07-15T17:03:48.308+0000
4398046511163|206158439577|2011-04-25T14:35:16.161+0000
17592186044425|206158439577|2012-08-02T23:36:55.528+0000
21990232555524|206158439577|2012-04-25T16:45:28.734+0000
21990232555611|206158439577|2012-04-15T06:00:12.044+0000
4398046511163|206158439593|2011-06-06T08:36:07.182+0000
4398046511163|412316869828|2011-10-14T00:03:48.317+0000
6597069766733|412316869828|2011-03-01T18:07:59.012+0000
21990232555524|412316869828|2012-08-20T07:27:09.910+0000
21990232555586|412316869828|2012-04-26T12:34:18.497+0000
21990232555611|412316869828|2012-02-16T03:47:07.640+0000
24189255811079|412316869828|2012-03-11T10:02:43.172+0000
21990232555524|412316869829|2012-08-19T13:50:41.317+0000
4398046511163|412316869830|2011-10-15T08:59:51.125+0000
17592186044459|274877916379|2012-08-20T19:09:14.318+0000
21990232555524|206158439647|2012-05-12T10:05:31.648+0000
6597069766733|206158439653|2012-07-14T15:16:07.143+0000
24189255811079|412316869873|2012-05-12T18:31:20.654+0000
4398046511163|412316869877|2011-06-12T12:07:04.891+0000
6597069766733|412316869877|2011-08-29T11:45:07.930+0000
21990232555586|412316869877|2012-09-11T00:21:36.154+0000
21990232555611|412316869877|2012-08-11T04:14:43.696+0000
24189255811079|412316869877|2012-05-11T17:48:55.722+0000
4398046511163|412316869878|2011-06-13T10:16:49.206+0000
6597069766733|412316869878|2011-08-29T03:40:47.206+0000
4398046511163|549755823380|2012-04-16T10:35:33.452+0000
4398046511163|549755823382|2012-04-16T06:22:38.007+0000
6597069766733|549755823382|2012-06-29T13:44:22.680+0000
17592186044425|549755823382|2011-07-21T05:16:33.064+0000
17592186044459|549755823382|2011-09-24T18:57:47.019+0000
21990232555524|549755823382|2012-01-15T20:46:57.576+0000
6597069766733|549755823386|2012-06-27T18:22:38.678+0000
24189255811079|137438962982|2012-05-14T19:56:32.930+0000
21990232555524|687194776877|2012-04-07T07:45:01.776+0000
15393162788906|481036346772|2012-03-29T08:19:18.048+0000
21990232555524|481036346772|2012-07-31T07:30:48.510+0000
30786325577752|481036346772|2012-06-23T05:30:33.981+0000
15393162788906|481036346783|2012-03-25T05:25:31.170+0000
21990232555524|481036346783|2012-07-31T15:24:15.426+0000
30786325577752|481036346783|2012-06-23T04:12:06.621+0000
15393162788906|412316870055|2012-07-25T23:39:01.859+0000
13194139533344|1030792160709|2012-07-21T14:00:30.846+0000
10995116277846|618475300300|2011-12-27T04:45:03.232+0000
6597069766720|549755823582|2012-09-01T04:07:44.514+0000
21990232555524|549755823585|2012-08-10T02:57:19.707+0000
13194139533344|962072684012|2012-06-14T12:19:17.671+0000
30786325577752|962072684012|2012-08-21T05:32:22.963+0000
6597069766720|274877916675|2010-11-07T16:18:10.587+0000
15393162788906|687194777107|2012-06-28T00:10:52.562+0000
13194139533344|687194777108|2012-02-01T20:41:16.199+0000
15393162788906|687194777108|2012-06-29T13:18:01.797+0000
21990232555524|687194777108|2012-03-08T04:25:58.818+0000
21990232555524|824633730594|2012-04-23T20:20:14.147+0000
6597069766720|824633730596|2012-04-22T11:35:39.974+0000
6597069766733|824633730596|2012-07-19T19:52:54.473+0000
13194139533344|824633730596|2012-04-01T22:10:40.146+0000
15393162788906|824633730596|2012-05-09T00:26:52.082+0000
21990232555524|824633730596|2012-04-23T15:34:32.803+0000
6597069766720|962072684094|2012-06-06T23:45:43.730+0000
13194139533344|962072684094|2012-09-08T13:59:04.211+0000
15393162788906|962072684094|2012-06-29T16:49:30.384+0000
30786325577752|962072684094|2012-07-01T05:16:23.551+0000
21990232555524|343597393484|2012-03-22T12:43:25.548+0000
6597069766720|343597393485|2012-06-18T03:47:06.857+0000
13194139533344|343597393485|2011-08-21T02:31:48.660+0000
15393162788906|343597393485|2012-07-25T10:48:49.692+0000
21990232555524|343597393485|2012-03-24T20:27:23.708+0000
21990232555524|343597393486|2012-03-27T05:42:11.128+0000
15393162788906|343597393489|2012-07-25T11:07:25.266+0000
6597069766720|962072684156|2012-09-03T03:41:40.815+0000
6597069766733|962072684156|2012-07-31T19:23:43.099+0000
10995116277846|962072684156|2012-09-10T10:46:21.924+0000
13194139533344|962072684156|2012-06-14T14:45:53.245+0000
32985348833314|962072684156|2012-09-01T22:11:21.517+0000
10995116277846|618475300497|2012-01-17T19:16:13.247+0000
13194139533344|618475300497|2012-03-18T07:59:24.253+0000
30786325577752|618475300497|2012-07-24T21:31:48.650+0000
6597069766733|206158440090|2011-07-22T08:00:48.069+0000
6597069766733|687194777296|2011-10-27T03:35:52.450+0000
10995116277765|687194777296|2011-10-16T01:05:45.126+0000
10995116277788|687194777296|2011-10-16T14:25:43.519+0000
10995116277820|687194777296|2011-10-18T17:15:38.001+0000
13194139533332|687194777296|2011-10-17T22:25:37.532+0000
15393162788865|687194777296|2011-10-15T17:58:47.559+0000
15393162788866|687194777296|2011-10-25T07:47:16.075+0000
15393162788906|687194777296|2011-10-26T13:07:27.533+0000
17592186044425|687194777296|2011-10-21T09:54:25.097+0000
17592186044459|687194777296|2011-10-22T22:06:43.485+0000
17592186044461|687194777296|2011-10-21T23:07:34.015+0000
19791209299986|687194777296|2011-10-15T19:55:01.053+0000
10995116277820|687194777362|2011-10-16T21:13:29.780+0000
6597069766733|1030792161514|2012-09-09T17:33:38.124+0000
21990232555524|1030792161514|2012-09-10T10:00:32.047+0000
10995116277846|274877917525|2011-12-08T08:35:29.458+0000
4398046511177|687194777955|2012-07-27T20:41:47.219+0000
4398046511185|687194777955|2012-05-25T13:46:12.729+0000
6597069766678|687194777955|2012-07-30T03:10:29.017+0000
10995116277846|687194777955|2012-07-04T17:24:03.205+0000
24189255811164|687194777955|2012-04-19T22:50:23.050+0000
4398046511177|343597394297|2012-08-25T10:12:08.576+0000
6597069766678|343597394300|2012-05-22T05:42:21.853+0000
30786325577752|893353208217|2012-09-01T08:20:10.265+0000
4398046511185|274877917637|2010-12-13T22:29:17.772+0000
4398046511185|481036347886|2012-05-25T03:16:20.947+0000
13194139533344|481036347886|2011-12-18T15:16:23.252+0000
13194139533344|481036347887|2011-12-18T23:04:06.606+0000
4398046511177|481036347891|2011-05-27T21:13:43.037+0000
4398046511185|481036347891|2012-05-22T19:23:07.442+0000
13194139533344|481036347891|2011-12-18T14:57:24.171+0000
30786325577752|481036347891|2012-06-17T10:20:40.425+0000
4398046511185|481036347895|2012-05-25T02:37:48.087+0000
4398046511177|343597394443|2011-12-30T16:53:39.191+0000
4398046511185|343597394443|2011-11-11T23:43:46.738+0000
6597069766678|343597394443|2012-01-09T03:44:22.923+0000
13194139533344|343597394443|2012-05-04T18:38:16.063+0000
30786325577752|343597394443|2012-07-18T06:39:03.818+0000
32985348833314|343597394443|2012-09-07T01:59:15.543+0000
4398046511185|206158440975|2010-12-09T03:16:17.005+0000
4398046511177|687194778151|2011-12-05T07:01:27.543+0000
6597069766678|687194778151|2012-06-20T11:18:23.591+0000
10995116277846|687194778151|2012-06-02T05:45:19.983+0000
24189255811164|687194778151|2012-06-06T05:36:40.684+0000
26388279066717|687194778151|2012-08-25T03:05:06.865+0000
13194139533344|893353208380|2012-06-30T10:49:56.376+0000
24189255811164|893353208380|2012-06-19T09:17:49.288+0000
24189255811164|687194778193|2012-01-05T09:27:58.413+0000
30786325577752|687194778199|2012-08-07T21:07:52.055+0000
4398046511185|755914254953|2012-03-06T04:18:06.020+0000
10995116277846|549755824750|2012-06-29T19:50:50.122+0000
24189255811164|549755824750|2012-05-22T06:16:01.045+0000
30786325577752|549755824750|2012-06-15T11:27:51.021+0000
10995116277846|481036348033|2012-08-11T00:19:50.035+0000
13194139533344|481036348033|2012-04-18T13:43:03.454+0000
24189255811164|481036348033|2012-01-19T16:48:40.686+0000
30786325577752|481036348033|2012-07-29T15:39:33.763+0000
10995116277846|481036348036|2012-08-13T21:55:58.809+0000
13194139533344|481036348036|2012-04-15T21:42:11.496+0000
24189255811164|481036348036|2012-01-18T05:27:16.367+0000
30786325577752|481036348036|2012-07-25T01:05:21.743+0000
10995116277846|481036348040|2012-08-10T06:55:36.106+0000
4398046511185|1030792161949|2012-09-02T01:17:49.982+0000
15393162788893|687194778341|2012-07-25T02:52:54.971+0000
24189255811086|687194778341|2012-02-24T17:01:09.059+0000
26388279066664|687194778341|2012-02-11T00:15:00.234+0000
6597069766719|687194778402|2012-06-09T14:46:29.047+0000
24189255811086|343597394755|2012-08-01T10:13:15.081+0000
19791209300020|687194778439|2012-06-09T08:36:21.264+0000
24189255811086|962072685388|2012-07-25T22:27:32.708+0000
15393162788906|687194778490|2012-06-13T12:53:26.591+0000
24189255811086|687194778490|2012-01-24T05:32:33.620+0000
26388279066664|687194778490|2012-04-09T11:43:55.154+0000
15393162788906|687194778497|2012-06-13T06:35:53.832+0000
24189255811086|687194778497|2012-01-24T18:12:29.549+0000
26388279066664|687194778497|2012-04-09T14:21:29.769+0000
6597069766719|755914255313|2012-08-21T05:02:55.437+0000
15393162788906|755914255313|2012-01-18T23:39:38.611+0000
19791209300020|755914255313|2012-06-05T06:30:51.576+0000
26388279066664|755914255313|2012-03-30T14:57:33.590+0000
10995116277765|618475301877|2012-09-10T14:32:08.132+0000
10995116277765|618475301880|2012-09-12T05:54:16.157+0000
15393162788893|618475301880|2012-05-24T21:02:29.663+0000
10995116277765|618475301882|2012-09-09T19:26:48.991+0000
10995116277765|11260|2012-02-08T06:11:38.691+0000
15393162788893|481036348422|2012-03-30T05:11:23.073+0000
10995116277765|206158441486|2011-12-08T00:20:37.362+0000
15393162788893|206158441486|2012-04-20T16:40:32.388+0000
10995116277765|206158441491|2011-12-11T19:11:13.838+0000
10995116277765|206158441493|2011-12-11T11:40:36.067+0000
10995116277765|206158441500|2011-12-07T23:48:23.014+0000
10995116277765|206158441506|2012-06-23T12:45:07.280+0000
10995116277765|206158441509|2012-06-22T16:50:11.964+0000
15393162788893|893353208887|2012-05-13T22:37:18.957+0000
10995116277765|343597395024|2011-09-25T19:20:05.236+0000
15393162788893|343597395024|2012-03-22T12:04:57.894+0000
10995116277765|343597395025|2011-09-28T11:38:47.126+0000
15393162788893|343597395025|2012-03-25T07:43:40.553+0000
15393162788893|137438964858|2011-04-14T04:36:50.423+0000
10995116277765|962072685691|2012-09-07T22:21:47.622+0000
15393162788893|962072685691|2012-05-16T01:29:01.612+0000
15393162788893|68719488148|2012-04-25T16:24:55.692+0000
15393162788893|68719488153|2012-04-23T16:39:12.546+0000
15393162788893|68719488158|2012-04-26T17:56:20.119+0000
10995116277765|412316871883|2011-09-06T08:44:51.337+0000
10995116277765|412316871890|2011-09-05T04:02:41.239+0000
10995116277765|962072685800|2012-05-22T15:16:25.665+0000
15393162788893|824633732356|2012-08-31T02:54:30.383+0000
10995116277765|618475302158|2012-06-14T06:11:08.081+0000
15393162788893|618475302158|2012-09-09T20:59:24.940+0000
10995116277765|618475302160|2012-06-14T10:16:01.096+0000
15393162788893|618475302160|2012-09-05T02:23:33.565+0000
10995116277765|962072685854|2012-09-11T12:05:29.346+0000
10995116277765|962072685863|2012-09-10T19:20:58.300+0000
4398046511185|962072685932|2012-08-30T14:23:51.223+0000
4398046511185|481036348802|2011-07-01T18:43:15.007+0000
4398046511185|549755825553|2011-06-27T17:21:24.306+0000
17592186044425|549755825553|2012-02-20T14:02:18.171+0000
4398046511185|549755825556|2011-06-24T04:31:24.899+0000
17592186044425|549755825556|2012-02-20T13:31:48.789+0000
6597069766720|893353209302|2012-06-12T00:02:38.673+0000
6597069766720|893353209303|2012-06-12T15:50:26.533+0000
6597069766720|893353209305|2012-06-12T10:59:33.752+0000
17592186044425|755914255840|2012-03-25T01:33:26.364+0000
17592186044425|893353209316|2012-08-28T12:21:59.960+0000
17592186044425|893353209318|2012-08-27T21:44:21.183+0000
4398046511185|618475302389|2012-07-19T23:59:26.536+0000
4398046511185|618475302391|2012-07-19T19:14:59.270+0000
4398046511185|618475302397|2012-07-20T22:18:58.093+0000
6597069766720|755914255879|2012-08-05T19:34:40.645+0000
6597069766720|755914255889|2012-08-02T09:56:45.728+0000
17592186044425|687194779157|2012-08-27T16:38:53.028+0000
17592186044425|687194779169|2012-08-29T04:28:28.913+0000
17592186044425|824633732668|2012-03-05T22:42:45.998+0000
4398046511185|962072686147|2012-08-18T14:07:45.340+0000
6597069766720|962072686152|2012-07-24T12:29:50.297+0000
6597069766720|962072686166|2012-07-24T04:26:45.015+0000
6597069766733|962072686185|2012-06-24T18:28:29.069+0000
19791209299984|412316872422|2011-08-14T09:14:14.479+0000
19791209299986|412316872422|2011-09-20T19:23:12.027+0000
6597069766733|687194779387|2011-12-26T20:37:05.701+0000
8796093022290|687194779387|2012-07-23T20:22:24.973+0000
10995116277820|687194779387|2012-07-05T07:12:11.218+0000
19791209299984|687194779387|2012-06-19T12:46:27.132+0000
19791209299986|687194779387|2011-11-15T09:06:19.244+0000
19791209300020|687194779387|2012-07-30T04:01:15.852+0000
21990232555524|687194779387|2011-11-18T11:05:18.873+0000
8796093022290|549755825992|2012-03-25T19:06:43.841+0000
6597069766733|549755825996|2012-01-05T17:54:47.217+0000
8796093022290|549755825996|2012-03-25T11:44:23.155+0000
19791209299984|549755825996|2012-04-07T20:12:40.112+0000
21990232555524|549755825996|2012-08-04T08:44:33.611+0000
24189255811099|549755825996|2012-07-02T22:00:33.427+0000
6597069766733|549755826004|2012-01-07T15:17:24.997+0000
8796093022290|549755826004|2012-03-26T05:01:09.341+0000
19791209299984|549755826004|2012-04-08T08:33:48.079+0000
21990232555524|549755826004|2012-08-04T22:55:27.174+0000
24189255811099|549755826004|2012-06-27T04:03:13.630+0000
19791209299984|893353209712|2012-09-11T05:47:01.726+0000
19791209299986|893353209717|2012-06-01T04:59:17.153+0000
19791209299984|893353209718|2012-09-12T18:16:49.660+0000
19791209299986|893353209718|2012-06-01T02:28:36.896+0000
19791209300020|893353209718|2012-06-26T20:35:58.007+0000
21990232555524|893353209720|2012-06-27T07:43:06.273+0000
10995116277820|755914256263|2012-01-17T19:51:11.370+0000
10995116277820|755914256275|2012-01-16T05:07:22.636+0000
19791209300020|755914256275|2012-03-01T22:49:51.134+0000
24189255811099|755914256275|2012-02-18T07:20:17.868+0000
6597069766733|549755826073|2011-06-24T11:38:24.320+0000
8796093022290|549755826073|2011-11-11T22:22:46.734+0000
10995116277820|549755826073|2012-05-10T10:19:20.447+0000
19791209299984|549755826073|2012-02-29T16:14:10.558+0000
21990232555524|549755826073|2011-12-29T20:29:41.416+0000
24189255811099|549755826073|2012-01-28T22:24:32.936+0000
32985348833314|1030792163282|2012-09-09T19:25:05.737+0000
32985348833314|1030792163283|2012-09-10T22:19:12.838+0000
32985348833314|1030792163295|2012-09-11T01:27:55.407+0000
