Forum.id|Tag.id
893353198163|2121
893353198163|2779
893353198163|2781
893353198163|2785
893353198163|2790
893353198163|2794
893353198163|2813
893353198163|2825
893353198163|2875
893353198163|2880
893353198163|2964
893353198163|3007
893353198163|3051
893353198163|3076
893353198163|5115
893353198163|6991
893353198163|7005
893353198163|7330
893353198163|7349
893353198163|7509
893353198163|9209
893353198163|9329
893353198163|10449
412316861013|6
412316861013|294
412316861013|580
412316861013|591
412316861013|1504
412316861013|1546
412316861013|1617
412316861013|1679
412316861013|1764
412316861013|1954
412316861013|1997
412316861013|2008
412316861013|2014
412316861013|2033
412316861013|2778
412316861013|2795
412316861013|2798
412316861013|2814
412316861013|2831
412316861013|2836
412316861013|2845
412316861013|2880
412316861013|2885
412316861013|2886
412316861013|2894
412316861013|2900
412316861013|2928
412316861013|2957
412316861013|3054
412316861013|4870
412316861013|5119
412316861013|5133
412316861013|5158
412316861013|5163
412316861013|5191
412316861013|6367
412316861013|6961
412316861013|6980
412316861013|6999
412316861013|7582
412316861013|7603
412316861013|8424
412316861013|9319
412316861013|9486
412316861013|10426
412316861013|14610
687194767958|1764
1099511628375|591
1099511628376|5133
618475291225|1764
824633721435|2778
481036337756|6367
755914244701|2836
824633721438|1546
549755814495|7582
687194767969|1546
824633721442|5133
824633721443|6980
412316861028|7582
549755814501|5158
481036337766|3054
687194767975|2033
1030792151656|2008
1030792151657|1997
549755814506|1617
755914244715|2795
755914244716|294
549755814509|0
549755814509|146
549755814509|285
549755814509|290
549755814509|296
549755814509|1617
549755814509|1644
549755814509|1672
549755814509|1990
549755814509|2017
549755814509|2782
549755814509|2786
549755814509|2788
549755814509|2790
549755814509|2893
549755814509|2962
549755814509|2997
549755814509|3013
549755814509|3049
549755814509|3076
549755814509|5196
549755814509|7025
549755814509|9095
549755814509|9261
962072674926|2782
962072674927|0
549755814513|9261
549755814515|2893
755914244724|1644
1030792151669|7025
962072674934|9261
893353198199|285
618475291256|2790
755914244730|9261
549755814523|1617
687194767996|1617
687194767997|1644
755914244734|2788
687194767999|3013
893353198208|2997
687194768001|1524
687194768001|2054
412316861058|283
412316861058|777
412316861058|796
412316861058|801
412316861058|1043
412316861058|1763
412316861058|1940
412316861058|1987
412316861058|2031
412316861058|2058
412316861058|2789
412316861058|2822
412316861058|2963
412316861058|3033
412316861058|3043
412316861058|3075
412316861058|3096
412316861058|5063
412316861058|5085
412316861058|5445
412316861058|5663
412316861058|6133
412316861058|6368
412316861058|6369
412316861058|6545
412316861058|9098
412316861058|11745
618475291267|410
206158430852|1524
618475291269|1524
893353198214|1524
824633721479|1524
687194768008|1524
481036337801|1524
412316861066|1524
618475291276|1524
1030792151693|1524
824633721486|1524
618475291279|1524
893353198224|1524
412316861073|1524
412316861075|1524
1030792151701|1524
618475291286|1524
1030792151703|1524
962072674968|1524
618475291289|1524
481036337818|1524
687194768027|1524
687194768028|1524
481036337821|1524
1030792151710|1524
824633721503|1524
618475291296|1524
755914244769|59
755914244769|281
755914244769|579
755914244769|590
755914244769|781
755914244769|808
755914244769|1604
755914244769|1766
755914244769|2008
755914244769|2028
755914244769|2795
755914244769|2898
755914244769|3027
755914244769|3038
755914244769|3090
755914244769|5727
755914244769|8637
755914244769|11537
755914244769|12079
962072674978|3038
893353198244|12079
1030792151717|8637
824633721510|808
1030792151719|12079
962072674986|2028
755914244779|59
1030792151725|1766
687194768046|143
687194768046|1505
687194768046|1615
687194768046|1932
687194768046|2089
687194768046|2990
687194768046|5216
687194768046|6047
687194768046|6365
687194768046|6409
687194768046|13355
137438954159|1410
137438954159|1671
137438954159|2780
137438954159|2918
137438954159|5184
137438954159|6950
137438954159|9209
137438954159|15209
755914244784|6950
412316861105|2780
893353198258|9209
893353198259|2918
343597384372|5184
824633721525|2780
343597384374|1671
687194768055|6950
274877907640|6950
343597384377|1671
962072675002|1671
687194768059|2918
206158430908|2918
206158430909|9209
1030792151742|15209
206158430911|2918
755914244801|9209
412316861122|1671
206158430915|1671
274877907652|2918
206158430917|6950
412316861126|15209
962072675015|15209
549755814600|15209
206158430921|5184
1030792151754|2780
549755814603|9209
137438954188|6950
549755814605|1671
687194768078|2780
481036337871|775
481036337871|1938
137438954194|148
137438954194|292
137438954194|470
137438954194|524
137438954194|543
137438954194|566
137438954194|801
137438954194|1202
137438954194|1418
137438954194|1450
137438954194|1684
137438954194|1771
137438954194|2003
137438954194|2017
137438954194|2072
137438954194|2779
137438954194|2781
137438954194|2783
137438954194|2784
137438954194|2788
137438954194|2793
137438954194|2804
137438954194|2849
137438954194|2854
137438954194|2887
137438954194|2951
137438954194|2976
137438954194|2988
137438954194|3081
137438954194|5116
137438954194|5537
137438954194|6383
137438954194|6413
137438954194|6706
137438954194|6931
137438954194|6968
137438954194|7525
137438954194|7585
137438954194|8374
137438954194|9317
137438954194|9553
137438954194|11795
137438954194|14145
137438954194|14287
824633721555|148
206158430932|2887
481036337877|6968
412316861142|801
481036337879|9553
1030792151768|2976
618475291353|1202
412316861146|5116
549755814619|1450
962072675036|9317
274877907678|1684
687194768095|2072
824633721568|5537
824633721569|148
824633721570|524
1030792151779|543
962072675044|7525
343597384421|1450
824633721575|6968
1030792151784|5116
755914244841|470
962072675050|14287
481036337899|566
618475291372|2003
206158430957|7525
549755814638|14287
1030792151791|543
206158430960|14287
687194768114|139
687194768114|294
687194768114|458
687194768114|572
687194768114|590
687194768114|788
687194768114|974
687194768114|1184
687194768114|1401
687194768114|1680
687194768114|1984
687194768114|1985
687194768114|1991
687194768114|1992
687194768114|1994
687194768114|2006
687194768114|2017
687194768114|2023
687194768114|2052
687194768114|2056
687194768114|2058
687194768114|2078
687194768114|2777
687194768114|2783
687194768114|2788
687194768114|2796
687194768114|2797
687194768114|2812
687194768114|2827
687194768114|2836
687194768114|2845
687194768114|2859
687194768114|2872
687194768114|2880
687194768114|2929
687194768114|2943
687194768114|2976
687194768114|3011
687194768114|3022
687194768114|3064
687194768114|3087
687194768114|5163
687194768114|5170
687194768114|5193
687194768114|5699
687194768114|6405
687194768114|6993
687194768114|6999
687194768114|7001
687194768114|7010
687194768114|7522
687194768114|7526
687194768114|7564
687194768114|7570
687194768114|9479
687194768114|9496
687194768114|9760
687194768114|9939
687194768114|10080
687194768114|10322
687194768114|10991
687194768114|11408
687194768114|11557
687194768114|11609
687194768114|12273
68719477491|6
68719477491|60
68719477491|138
68719477491|252
68719477491|279
68719477491|468
68719477491|565
68719477491|576
68719477491|585
68719477491|588
68719477491|774
68719477491|777
68719477491|782
68719477491|807
68719477491|1030
68719477491|1032
68719477491|1614
68719477491|1760
68719477491|1769
68719477491|2045
68719477491|2069
68719477491|2097
68719477491|2787
68719477491|2794
68719477491|2801
68719477491|2805
68719477491|2808
68719477491|2869
68719477491|2876
68719477491|2951
68719477491|2963
68719477491|2967
68719477491|3009
68719477491|3055
68719477491|3071
68719477491|4844
68719477491|5085
68719477491|5129
68719477491|6385
68719477491|6397
68719477491|6547
68719477491|7547
68719477491|8925
68719477491|9272
68719477491|10037
68719477491|10878
68719477491|12400
68719477491|13487
137438954228|10878
962072675061|2805
68719477494|2967
137438954231|252
893353198328|468
755914244857|2963
893353198331|10878
962072675069|2808
274877907710|468
824633721599|2869
962072675072|2808
755914244865|576
824633721602|1769
962072675075|8925
755914244868|2794
755914244869|2967
687194768134|4844
274877907719|782
893353198344|565
824633721609|4844
1030792151818|3009
1030792151819|13487
962072675084|2097
962072675085|6547
1099511628558|7547
137438954255|2801
549755814672|585
343597384465|777
1030792151827|2967
1030792151828|3
1030792151828|139
1030792151828|470
1030792151828|580
1030792151828|1985
1030792151828|2058
1030792151828|2777
1030792151828|2836
1030792151828|5114
549755814677|9
549755814677|139
549755814677|146
549755814677|416
549755814677|472
549755814677|576
549755814677|578
549755814677|585
549755814677|774
549755814677|778
549755814677|779
549755814677|975
549755814677|978
549755814677|1170
549755814677|1172
549755814677|1181
549755814677|1440
549755814677|1673
549755814677|1989
549755814677|2003
549755814677|2005
549755814677|2010
549755814677|2029
549755814677|2041
549755814677|2043
549755814677|2056
549755814677|2058
549755814677|2080
549755814677|2088
549755814677|2106
549755814677|2107
549755814677|2781
549755814677|2786
549755814677|2792
549755814677|2794
549755814677|2798
549755814677|2801
549755814677|2809
549755814677|2810
549755814677|2823
549755814677|2844
549755814677|2849
549755814677|2854
549755814677|2864
549755814677|2871
549755814677|2889
549755814677|2905
549755814677|2907
549755814677|2930
549755814677|2938
549755814677|2986
549755814677|2997
549755814677|3009
549755814677|3023
549755814677|3024
549755814677|3028
549755814677|3047
549755814677|3053
549755814677|5078
549755814677|5449
549755814677|6405
549755814677|6449
549755814677|6623
549755814677|6989
549755814677|7031
549755814677|7212
549755814677|7396
549755814677|7509
549755814677|7514
549755814677|7597
549755814677|9058
549755814677|9141
549755814677|9209
549755814677|9244
549755814677|12296
549755814677|13796
549755814677|13816
755914244886|6
755914244886|588
755914244886|1180
755914244886|1195
755914244886|1198
755914244886|2031
755914244886|5192
824633721623|1195
824633721624|1180
962072675097|588
893353198362|2031
893353198363|1180
893353198364|588
962072675101|6
962072675103|6
893353198368|1198
962072675105|2031
1030792151842|588
962072675107|1929
962072675107|11695
1030792151844|11695
962072675110|11695
962072675111|11695
962072675114|1929
206158431019|976
206158431019|1507
206158431019|13422
274877907756|1507
412316861229|1507
687194768174|1507
343597384495|976
893353198386|13422
687194768179|1507
755914244916|976
274877907765|13422
412316861238|13422
481036337977|13422
343597384506|1507
206158431035|13422
687194768188|1507
687194768189|1507
893353198398|13422
687194768192|976
687194768193|976
755914244930|13422
412316861251|1507
549755814724|976
481036337989|976
824633721671|1507
1030792151880|1507
137438954313|1538
1030792151883|1538
687194768204|1538
687194768205|1538
962072675151|1538
824633721680|1538
274877907793|1538
687194768210|1538
481036338003|1538
274877907796|1538
755914244949|1538
618475291479|1538
343597384536|1538
687194768217|1538
962072675162|1538
962072675163|1538
412316861276|1538
412316861277|1538
137438954334|1538
687194768223|1538
481036338017|1538
755914244962|1538
343597384548|1538
274877907814|1538
755914244967|1538
872|6
872|782
872|1186
872|1986
872|1996
872|2067
872|5085
872|11622
872|12002
824633721705|782
481036338026|2067
206158431083|1986
618475291500|6
877|1986
481036338030|1986
206158431087|5085
893353198448|1996
206158431089|12002
824633721714|782
893353198451|1996
412316861300|11622
343597384565|1996
343597384566|12002
962072675191|11622
137438954360|1996
962072675193|6
890|6
68719477627|11622
412316861308|2067
481036338045|1186
137438954366|782
1030792151935|5085
687194768256|2067
412316861313|1996
893353198466|1996
962072675203|782
412316861316|12002
1030792151941|11622
755914244998|1996
824633721735|6
824633721737|782
618475291530|1996
962072675211|1186
137438954380|565
137438954380|1445
137438954380|1668
137438954380|1984
137438954380|1987
137438954380|2074
137438954380|2815
137438954380|2864
137438954380|2986
137438954380|3016
137438954380|3029
137438954380|8614
137438954380|9058
137438954380|10449
137438954380|11376
1030792151949|0
1030792151949|280
1030792151949|282
1030792151949|775
1030792151949|801
1030792151949|804
1030792151949|1452
1030792151949|1668
1030792151949|1941
1030792151949|1990
1030792151949|2028
1030792151949|2052
1030792151949|2788
1030792151949|2801
1030792151949|2806
1030792151949|2814
1030792151949|2818
1030792151949|2838
1030792151949|2853
1030792151949|2894
1030792151949|2898
1030792151949|2924
1030792151949|2982
1030792151949|3005
1030792151949|3036
1030792151949|3063
1030792151949|5085
1030792151949|5594
1030792151949|5777
1030792151949|6438
1030792151949|6439
1030792151949|6451
1030792151949|6704
1030792151949|6981
1030792151949|7112
1030792151949|7526
1030792151949|7598
1030792151949|7604
1030792151949|8238
1030792151949|8920
1030792151949|9146
1030792151949|9170
1030792151949|9174
1030792151949|11644
1030792151949|11875
481036338062|1733
343597384592|268
343597384592|567
343597384592|576
343597384592|774
343597384592|1187
343597384592|1684
343597384592|1991
343597384592|2103
343597384592|2843
343597384592|2851
343597384592|4883
343597384592|5189
343597384592|6394
343597384592|6404
343597384592|7254
343597384592|9058
343597384592|9317
343597384592|11295
962072675217|9317
1030792151954|1991
481036338067|5189
549755814805|6404
1030792151959|11295
893353198488|268
893353198489|1187
962072675226|5189
1030792151963|268
893353198492|268
755914245021|2843
893353198494|1991
412316861343|1991
618475291552|2851
755914245025|4883
687194768290|2843
824633721765|6394
962072675238|4883
962072675239|576
481036338088|6394
755914245033|545
755914245033|809
755914245033|1021
755914245033|1173
755914245033|1195
755914245033|1201
755914245033|1988
755914245033|1997
755914245033|1999
755914245033|2049
755914245033|2075
755914245033|2819
755914245033|5191
755914245033|5192
755914245033|6413
755914245033|7604
824633721774|284
824633721774|785
824633721774|1375
824633721774|1991
824633721774|2007
824633721774|2782
824633721774|2806
824633721774|2809
824633721774|2814
824633721774|2825
824633721774|2848
824633721774|2869
824633721774|2884
824633721774|2899
824633721774|2951
824633721774|2979
824633721774|2987
824633721774|2989
824633721774|3018
824633721774|3036
824633721774|3069
824633721774|3089
824633721774|3103
824633721774|3108
824633721774|5178
824633721774|5417
824633721774|5456
824633721774|5598
824633721774|5673
824633721774|5766
824633721774|5794
824633721774|5886
824633721774|5947
824633721774|6050
824633721774|6361
824633721774|6363
824633721774|6440
824633721774|6740
824633721774|6817
824633721774|6931
824633721774|6952
824633721774|6962
824633721774|7486
824633721774|7512
824633721774|7522
824633721774|7572
824633721774|8135
824633721774|8138
824633721774|8298
824633721774|8342
824633721774|9203
824633721774|9433
824633721774|10241
824633721774|11235
824633721774|11236
824633721774|11919
824633721774|12444
824633721774|12646
824633721774|12976
824633721774|13163
824633721774|13775
824633721774|14353
824633721774|15036
755914245039|1444
755914245039|1615
755914245039|1678
755914245039|2065
755914245039|2086
755914245039|2820
755914245039|7509
206158431154|470
206158431154|1504
206158431154|1732
206158431154|1986
206158431154|2784
206158431154|2800
206158431154|2814
206158431154|6980
206158431154|9261
343597384627|6
343597384627|588
343597384627|1021
343597384627|1767
343597384627|1940
343597384627|1995
343597384627|2018
343597384627|5174
343597384627|6413
343597384627|7328
343597384627|9170
343597384627|11695
343597384627|12002
755914245044|9170
687194768309|1767
687194768310|6
824633721783|1995
755914245049|2018
343597384634|12002
481036338108|588
343597384637|5174
549755814847|588
549755814848|6413
343597384641|5174
687194768322|7328
893353198531|9170
618475291588|5174
755914245061|6413
549755814854|1995
1030792152007|11695
481036338120|9170
412316861385|7328
824633721803|6413
687194768332|1767
824633721805|138
824633721805|140
824633721805|196
824633721805|284
824633721805|523
824633721805|545
824633721805|581
824633721805|590
824633721805|777
824633721805|785
824633721805|790
824633721805|1155
824633721805|1178
824633721805|1180
824633721805|1188
824633721805|1194
824633721805|1200
824633721805|1771
824633721805|1908
824633721805|1984
824633721805|1991
824633721805|2057
824633721805|2089
824633721805|2820
824633721805|2828
824633721805|2838
824633721805|2991
824633721805|3047
824633721805|3053
824633721805|3056
824633721805|3060
824633721805|3061
824633721805|3083
824633721805|5964
824633721805|6409
824633721805|6430
824633721805|7694
824633721805|9310
824633721805|10368
824633721805|15558
824633721806|1200
1030792152015|1908
962072675280|581
962072675281|3083
893353198549|1178
962072675286|2089
