id|type|name|url
624|company|Alitalia_Express|http://dbpedia.org/resource/Alitalia_Express
625|company|Azzurra_Air|http://dbpedia.org/resource/Azzurra_Air
626|company|ItAli_Airlines|http://dbpedia.org/resource/ItAli_Airlines
627|company|Eurofly|http://dbpedia.org/resource/Eurofly
628|company|MyAir|http://dbpedia.org/resource/MyAir
629|company|Air_Europe_(Italy)|http://dbpedia.org/resource/Air_Europe_(Italy)
630|company|Air_One|http://dbpedia.org/resource/Air_One
631|company|Aliadriatica|http://dbpedia.org/resource/Aliadriatica
632|company|Air_Vallée|http://dbpedia.org/resource/Air_Vallée
633|company|Alidaunia|http://dbpedia.org/resource/Alidaunia
634|company|Ocean_Airlines|http://dbpedia.org/resource/Ocean_Airlines
635|company|Alpi_Eagles|http://dbpedia.org/resource/Alpi_Eagles
636|company|Blue_Panorama_Airlines|http://dbpedia.org/resource/Blue_Panorama_Airlines
637|company|Mistral_Air|http://dbpedia.org/resource/Mistral_Air
638|company|Neos|http://dbpedia.org/resource/Neos
639|company|Wind_Jet|http://dbpedia.org/resource/Wind_Jet
640|company|Italy_First|http://dbpedia.org/resource/Italy_First
641|company|Eurojet_Italia|http://dbpedia.org/resource/Eurojet_Italia
642|company|Livingston_Energy_Flight|http://dbpedia.org/resource/Livingston_Energy_Flight
643|company|Evolavia|http://dbpedia.org/resource/Evolavia
644|company|Air_Italy|http://dbpedia.org/resource/Air_Italy
645|company|Blu-express|http://dbpedia.org/resource/Blu-express
646|company|Ala_Littoria|http://dbpedia.org/resource/Ala_Littoria
647|company|Cargoitalia|http://dbpedia.org/resource/Cargoitalia
648|company|Lauda_Air_Italy|http://dbpedia.org/resource/Lauda_Air_Italy
649|company|MiniLiner|http://dbpedia.org/resource/MiniLiner
650|company|Fly_Wex|http://dbpedia.org/resource/Fly_Wex
651|company|Link_Air_Express|http://dbpedia.org/resource/Link_Air_Express
652|company|On_Air_(airline)|http://dbpedia.org/resource/On_Air_(airline)
653|company|Airaia|http://dbpedia.org/resource/Airaia
654|company|Air_Bee|http://dbpedia.org/resource/Air_Bee
655|company|Avianova_(Italy)|http://dbpedia.org/resource/Avianova_(Italy)
656|company|Air_One_CityLiner|http://dbpedia.org/resource/Air_One_CityLiner
657|company|VolaSalerno|http://dbpedia.org/resource/VolaSalerno
658|company|Elbafly|http://dbpedia.org/resource/Elbafly
659|company|Explora_Italia|http://dbpedia.org/resource/Explora_Italia
660|company|Alitalia|http://dbpedia.org/resource/Alitalia
661|company|Trawel_Fly|http://dbpedia.org/resource/Trawel_Fly
662|company|FlyOristano|http://dbpedia.org/resource/FlyOristano
663|company|Skybridge_AirOps|http://dbpedia.org/resource/Skybridge_AirOps
664|company|Nippon_Cargo_Airlines|http://dbpedia.org/resource/Nippon_Cargo_Airlines
665|company|Japan_Airlines|http://dbpedia.org/resource/Japan_Airlines
666|company|All_Nippon_Airways|http://dbpedia.org/resource/All_Nippon_Airways
667|company|Skymark_Airlines|http://dbpedia.org/resource/Skymark_Airlines
668|company|JALways|http://dbpedia.org/resource/JALways
669|company|Japan_Asia_Airways|http://dbpedia.org/resource/Japan_Asia_Airways
670|company|Japan_Transocean_Air|http://dbpedia.org/resource/Japan_Transocean_Air
671|company|Hokkaido_International_Airlines|http://dbpedia.org/resource/Hokkaido_International_Airlines
672|company|J-Air|http://dbpedia.org/resource/J-Air
673|company|New_Central_Airlines|http://dbpedia.org/resource/New_Central_Airlines
674|company|Air_Next|http://dbpedia.org/resource/Air_Next
675|company|JAL_Express|http://dbpedia.org/resource/JAL_Express
676|company|Air_Japan|http://dbpedia.org/resource/Air_Japan
677|company|Japan_Air_Commuter|http://dbpedia.org/resource/Japan_Air_Commuter
678|company|Air_Central|http://dbpedia.org/resource/Air_Central
679|company|Air_Hokkaido|http://dbpedia.org/resource/Air_Hokkaido
680|company|StarFlyer|http://dbpedia.org/resource/StarFlyer
681|company|ANA_&_JP_Express|http://dbpedia.org/resource/ANA_&_JP_Express
682|company|Fuji_Dream_Airlines|http://dbpedia.org/resource/Fuji_Dream_Airlines
683|company|Royal_Jordanian|http://dbpedia.org/resource/Royal_Jordanian
684|company|Jordan_Aviation|http://dbpedia.org/resource/Jordan_Aviation
685|company|Teebah_Airlines|http://dbpedia.org/resource/Teebah_Airlines
686|company|Air_Universal|http://dbpedia.org/resource/Air_Universal
687|company|Air_Rum|http://dbpedia.org/resource/Air_Rum
688|company|Royal_Wings|http://dbpedia.org/resource/Royal_Wings
689|company|Sky_Gate_International_Aviation|http://dbpedia.org/resource/Sky_Gate_International_Aviation
690|company|Royal_Falcon|http://dbpedia.org/resource/Royal_Falcon
691|company|Bourtuqalieh_Air|http://dbpedia.org/resource/Bourtuqalieh_Air
692|company|Transworld_Aviation|http://dbpedia.org/resource/Transworld_Aviation
693|company|Meelad_Air|http://dbpedia.org/resource/Meelad_Air
694|company|Jordan_International_Air_Cargo|http://dbpedia.org/resource/Jordan_International_Air_Cargo
695|company|Air_Arabia_Jordan|http://dbpedia.org/resource/Air_Arabia_Jordan
696|company|Air_Astana|http://dbpedia.org/resource/Air_Astana
697|company|Air_Kokshetau|http://dbpedia.org/resource/Air_Kokshetau
698|company|Almaty_Aviation|http://dbpedia.org/resource/Almaty_Aviation
699|company|Sayakhat_Airlines|http://dbpedia.org/resource/Sayakhat_Airlines
700|company|SCAT_(airline)|http://dbpedia.org/resource/SCAT_(airline)
701|company|Euro-Asia_Air|http://dbpedia.org/resource/Euro-Asia_Air
702|company|Atyrau_Airways|http://dbpedia.org/resource/Atyrau_Airways
703|company|Starline.kz|http://dbpedia.org/resource/Starline.kz
704|company|Asia_Continental_Airlines|http://dbpedia.org/resource/Asia_Continental_Airlines
705|company|Burundaiavia|http://dbpedia.org/resource/Burundaiavia
706|company|Mega_Aircompany|http://dbpedia.org/resource/Mega_Aircompany
707|company|Tahmid_Air|http://dbpedia.org/resource/Tahmid_Air
708|company|DETA_Air|http://dbpedia.org/resource/DETA_Air
709|company|Aerotur_Air|http://dbpedia.org/resource/Aerotur_Air
710|company|Irtysh_Air|http://dbpedia.org/resource/Irtysh_Air
711|company|Asia_Wings|http://dbpedia.org/resource/Asia_Wings
712|company|Zhetysu_(airline)|http://dbpedia.org/resource/Zhetysu_(airline)
713|company|Semeyavia|http://dbpedia.org/resource/Semeyavia
714|company|Sky_Service_(Kazakhstan)|http://dbpedia.org/resource/Sky_Service_(Kazakhstan)
715|company|SAPSAN|http://dbpedia.org/resource/SAPSAN
716|company|Kenya_Airways|http://dbpedia.org/resource/Kenya_Airways
717|company|East_African_Safari_Air|http://dbpedia.org/resource/East_African_Safari_Air
718|company|African_Safari_Airways|http://dbpedia.org/resource/African_Safari_Airways
719|company|Airkenya_Express|http://dbpedia.org/resource/Airkenya_Express
720|company|Astral_Aviation|http://dbpedia.org/resource/Astral_Aviation
721|company|African_Express_Airways|http://dbpedia.org/resource/African_Express_Airways
722|company|748_Air_Services|http://dbpedia.org/resource/748_Air_Services
723|company|Fly540|http://dbpedia.org/resource/Fly540
724|company|Safarilink_Aviation|http://dbpedia.org/resource/Safarilink_Aviation
725|company|Delta_Connection_(Kenya)|http://dbpedia.org/resource/Delta_Connection_(Kenya)
726|company|CMC_Aviation|http://dbpedia.org/resource/CMC_Aviation
727|company|ALS_–_Aircraft_Leasing_Services|http://dbpedia.org/resource/ALS_–_Aircraft_Leasing_Services
728|company|Lao_Airlines|http://dbpedia.org/resource/Lao_Airlines
729|company|Lao_Air|http://dbpedia.org/resource/Lao_Air
730|company|AirBaltic|http://dbpedia.org/resource/AirBaltic
731|company|SmartLynx_Airlines|http://dbpedia.org/resource/SmartLynx_Airlines
732|company|Concors|http://dbpedia.org/resource/Concors
733|company|Inversija|http://dbpedia.org/resource/Inversija
734|company|RAF-Avia|http://dbpedia.org/resource/RAF-Avia
735|company|Air_Liberia|http://dbpedia.org/resource/Air_Liberia
736|company|Liberia_Airways|http://dbpedia.org/resource/Liberia_Airways
737|company|Libyan_Airlines|http://dbpedia.org/resource/Libyan_Airlines
738|company|Afriqiyah_Airways|http://dbpedia.org/resource/Afriqiyah_Airways
739|company|Buraq_Air|http://dbpedia.org/resource/Buraq_Air
740|company|Tobruk_Air|http://dbpedia.org/resource/Tobruk_Air
741|company|Air_Libya|http://dbpedia.org/resource/Air_Libya
742|company|Libyan_Arab_Air_Cargo|http://dbpedia.org/resource/Libyan_Arab_Air_Cargo
743|company|Air_One_Nine_Company|http://dbpedia.org/resource/Air_One_Nine_Company
744|company|Alajnihah_Airways|http://dbpedia.org/resource/Alajnihah_Airways
745|company|Petro_Air|http://dbpedia.org/resource/Petro_Air
746|company|Nayzak_Air_Transport|http://dbpedia.org/resource/Nayzak_Air_Transport
747|company|Madina_Air|http://dbpedia.org/resource/Madina_Air
748|company|Global_Aviation_and_Services_Group|http://dbpedia.org/resource/Global_Aviation_and_Services_Group
749|company|FlyLal|http://dbpedia.org/resource/FlyLal
750|company|Air_Lithuania|http://dbpedia.org/resource/Air_Lithuania
751|company|Aurela|http://dbpedia.org/resource/Aurela
752|company|Amber_Air|http://dbpedia.org/resource/Amber_Air
753|company|Aviavilsa|http://dbpedia.org/resource/Aviavilsa
754|company|Apatas_Air|http://dbpedia.org/resource/Apatas_Air
755|company|Avion_Express|http://dbpedia.org/resource/Avion_Express
756|company|Small_Planet_Airlines|http://dbpedia.org/resource/Small_Planet_Airlines
757|company|Star1_Airlines|http://dbpedia.org/resource/Star1_Airlines
758|company|Air_Madagascar|http://dbpedia.org/resource/Air_Madagascar
759|company|Malaysia_Airlines|http://dbpedia.org/resource/Malaysia_Airlines
760|company|Berjaya_Air|http://dbpedia.org/resource/Berjaya_Air
761|company|Transmile_Air_Services|http://dbpedia.org/resource/Transmile_Air_Services
762|company|MASkargo|http://dbpedia.org/resource/MASkargo
763|company|Sabah_Air|http://dbpedia.org/resource/Sabah_Air
764|company|Hornbill_Skyways|http://dbpedia.org/resource/Hornbill_Skyways
765|company|Layang_Layang_Aerospace|http://dbpedia.org/resource/Layang_Layang_Aerospace
766|company|Firefly_(airline)|http://dbpedia.org/resource/Firefly_(airline)
767|company|Pelangi_Air|http://dbpedia.org/resource/Pelangi_Air
768|company|Saeaga_Airlines|http://dbpedia.org/resource/Saeaga_Airlines
769|company|MASwings|http://dbpedia.org/resource/MASwings
770|company|Silverfly_(airline)|http://dbpedia.org/resource/Silverfly_(airline)
771|company|Medavia|http://dbpedia.org/resource/Medavia
772|company|BritishJET|http://dbpedia.org/resource/BritishJET
773|company|European_2000_Airlines|http://dbpedia.org/resource/European_2000_Airlines
774|company|Efly|http://dbpedia.org/resource/Efly
775|company|Air_Mauritanie|http://dbpedia.org/resource/Air_Mauritanie
776|company|Mauritania_Airways|http://dbpedia.org/resource/Mauritania_Airways
777|company|Air_Mauritius|http://dbpedia.org/resource/Air_Mauritius
778|company|Mexicana_de_Aviación|http://dbpedia.org/resource/Mexicana_de_Aviación
779|company|Aeromar|http://dbpedia.org/resource/Aeromar
780|company|Líneas_Aéreas_Azteca|http://dbpedia.org/resource/Líneas_Aéreas_Azteca
781|company|Aero_California|http://dbpedia.org/resource/Aero_California
782|company|Aviacsa|http://dbpedia.org/resource/Aviacsa
783|company|TAESA|http://dbpedia.org/resource/TAESA
784|company|Avioquintana|http://dbpedia.org/resource/Avioquintana
785|company|AeroUnion|http://dbpedia.org/resource/AeroUnion
786|company|Aeromexpress|http://dbpedia.org/resource/Aeromexpress
787|company|Aeropostal_Cargo_de_México|http://dbpedia.org/resource/Aeropostal_Cargo_de_México
788|company|Aero_Cuahonte|http://dbpedia.org/resource/Aero_Cuahonte
789|company|Avolar|http://dbpedia.org/resource/Avolar
790|company|Estafeta_Carga_Aérea|http://dbpedia.org/resource/Estafeta_Carga_Aérea
791|company|Global_Air_(Mexico)|http://dbpedia.org/resource/Global_Air_(Mexico)
792|company|Interjet|http://dbpedia.org/resource/Interjet
793|company|Magnicharters|http://dbpedia.org/resource/Magnicharters
794|company|Volaris|http://dbpedia.org/resource/Volaris
795|company|VivaAerobus|http://dbpedia.org/resource/VivaAerobus
796|company|ALMA_de_México|http://dbpedia.org/resource/ALMA_de_México
797|company|MasAir|http://dbpedia.org/resource/MasAir
798|company|Aerodavinci|http://dbpedia.org/resource/Aerodavinci
799|company|Aladia_Airlines|http://dbpedia.org/resource/Aladia_Airlines
800|company|Republicair|http://dbpedia.org/resource/Republicair
801|company|Nova_Air|http://dbpedia.org/resource/Nova_Air
802|company|Aéreo_Calafia|http://dbpedia.org/resource/Aéreo_Calafia
803|company|Aéreo_Servicio_Guerrero|http://dbpedia.org/resource/Aéreo_Servicio_Guerrero
804|company|Jetclub|http://dbpedia.org/resource/Jetclub
805|company|FlyMex|http://dbpedia.org/resource/FlyMex
806|company|Regional_Cargo|http://dbpedia.org/resource/Regional_Cargo
807|company|MexicanaLink|http://dbpedia.org/resource/MexicanaLink
808|company|ARD_Charters|http://dbpedia.org/resource/ARD_Charters
809|company|Moldavian_Airlines|http://dbpedia.org/resource/Moldavian_Airlines
810|company|Air_Moldova|http://dbpedia.org/resource/Air_Moldova
811|company|Tandem_Aero|http://dbpedia.org/resource/Tandem_Aero
812|company|Tepavia_Trans|http://dbpedia.org/resource/Tepavia_Trans
813|company|Nobil_Air|http://dbpedia.org/resource/Nobil_Air
814|company|MIAT_Mongolian_Airlines|http://dbpedia.org/resource/MIAT_Mongolian_Airlines
815|company|Aero_Mongolia|http://dbpedia.org/resource/Aero_Mongolia
816|company|Hangard_Airlines|http://dbpedia.org/resource/Hangard_Airlines
817|company|Eznis_Airways|http://dbpedia.org/resource/Eznis_Airways
818|company|Royal_Air_Maroc|http://dbpedia.org/resource/Royal_Air_Maroc
819|company|Atlas_Blue|http://dbpedia.org/resource/Atlas_Blue
820|company|Jet4you|http://dbpedia.org/resource/Jet4you
821|company|Regional_Air_Lines|http://dbpedia.org/resource/Regional_Air_Lines
822|company|Casa_Air_Service|http://dbpedia.org/resource/Casa_Air_Service
823|company|Air_Arabia_Maroc|http://dbpedia.org/resource/Air_Arabia_Maroc
824|company|Buddha_Air|http://dbpedia.org/resource/Buddha_Air
825|company|Cosmic_Air|http://dbpedia.org/resource/Cosmic_Air
826|company|Agni_Air|http://dbpedia.org/resource/Agni_Air
827|company|Fly_Yeti|http://dbpedia.org/resource/Fly_Yeti
828|company|KLM|http://dbpedia.org/resource/KLM
829|company|Martinair|http://dbpedia.org/resource/Martinair
830|company|KLM_Cityhopper|http://dbpedia.org/resource/KLM_Cityhopper
831|company|Air_Holland|http://dbpedia.org/resource/Air_Holland
832|company|Transavia.com|http://dbpedia.org/resource/Transavia.com
833|company|Rossair_Europe|http://dbpedia.org/resource/Rossair_Europe
834|company|Denim_Air|http://dbpedia.org/resource/Denim_Air
835|company|Air_Exel|http://dbpedia.org/resource/Air_Exel
836|company|Metropolis_(airline)|http://dbpedia.org/resource/Metropolis_(airline)
837|company|North_Sea_Airways|http://dbpedia.org/resource/North_Sea_Airways
838|company|Quick_Airways_Holland|http://dbpedia.org/resource/Quick_Airways_Holland
839|company|Dynamic_Airlines|http://dbpedia.org/resource/Dynamic_Airlines
840|company|Arkefly|http://dbpedia.org/resource/Arkefly
841|company|CHC_Airways|http://dbpedia.org/resource/CHC_Airways
842|company|Heli_Holland|http://dbpedia.org/resource/Heli_Holland
843|company|Amsterdam_Airlines|http://dbpedia.org/resource/Amsterdam_Airlines
844|company|Air_New_Zealand|http://dbpedia.org/resource/Air_New_Zealand
845|company|Freedom_Air_(New_Zealand)|http://dbpedia.org/resource/Freedom_Air_(New_Zealand)
846|company|TEAL|http://dbpedia.org/resource/TEAL
847|company|Pacific_Blue_Airlines|http://dbpedia.org/resource/Pacific_Blue_Airlines
848|company|Air_Nelson|http://dbpedia.org/resource/Air_Nelson
849|company|Eagle_Airways|http://dbpedia.org/resource/Eagle_Airways
850|company|Mount_Cook_Airline|http://dbpedia.org/resource/Mount_Cook_Airline
851|company|Air_Freight_NZ|http://dbpedia.org/resource/Air_Freight_NZ
852|company|Polynesian_Blue|http://dbpedia.org/resource/Polynesian_Blue
853|company|Air2there|http://dbpedia.org/resource/Air2there
854|company|Fly_My_Sky|http://dbpedia.org/resource/Fly_My_Sky
855|company|Great_Barrier_Airlines|http://dbpedia.org/resource/Great_Barrier_Airlines
856|company|Vincent_Aviation|http://dbpedia.org/resource/Vincent_Aviation
857|company|Sunair|http://dbpedia.org/resource/Sunair
858|company|Mountain_Air_(New_Zealand)|http://dbpedia.org/resource/Mountain_Air_(New_Zealand)
859|company|Salt_Air|http://dbpedia.org/resource/Salt_Air
860|company|FlyDirect|http://dbpedia.org/resource/FlyDirect
861|company|Nicaragüense_de_Aviación|http://dbpedia.org/resource/Nicaragüense_de_Aviación
862|company|Atlantic_Airlines_(Nicaragua)|http://dbpedia.org/resource/Atlantic_Airlines_(Nicaragua)
863|company|La_Costeña|http://dbpedia.org/resource/La_Costeña
864|company|Arik_Niger|http://dbpedia.org/resource/Arik_Niger
865|company|Escadrille_Nationale_du_Niger|http://dbpedia.org/resource/Escadrille_Nationale_du_Niger
866|company|Air_Niamey|http://dbpedia.org/resource/Air_Niamey
867|company|Braathens|http://dbpedia.org/resource/Braathens
868|company|Norwegian_Air_Shuttle|http://dbpedia.org/resource/Norwegian_Air_Shuttle
869|company|Widerøe|http://dbpedia.org/resource/Widerøe
870|company|Coast_Air|http://dbpedia.org/resource/Coast_Air
871|company|Bergen_Air_Transport|http://dbpedia.org/resource/Bergen_Air_Transport
872|company|Fonnafly|http://dbpedia.org/resource/Fonnafly
873|company|Busy_Bee|http://dbpedia.org/resource/Busy_Bee
874|company|SAS_Braathens|http://dbpedia.org/resource/SAS_Braathens
875|company|Vildanden_(airline)|http://dbpedia.org/resource/Vildanden_(airline)
876|company|Norsk_Air|http://dbpedia.org/resource/Norsk_Air
877|company|Norway_Airlines|http://dbpedia.org/resource/Norway_Airlines
878|company|Norwegian_Air_Lines|http://dbpedia.org/resource/Norwegian_Air_Lines
879|company|Helitrans|http://dbpedia.org/resource/Helitrans
880|company|Fred_Olsen_Air_Transport|http://dbpedia.org/resource/Fred_Olsen_Air_Transport
881|company|Coast_Aero_Center|http://dbpedia.org/resource/Coast_Aero_Center
882|company|Norving|http://dbpedia.org/resource/Norving
883|company|Teddy_Air|http://dbpedia.org/resource/Teddy_Air
884|company|Braathens_Helikopter|http://dbpedia.org/resource/Braathens_Helikopter
885|company|Krohn_Air|http://dbpedia.org/resource/Krohn_Air
886|company|Hesnes_Air|http://dbpedia.org/resource/Hesnes_Air
887|company|Pakistan_International_Airlines|http://dbpedia.org/resource/Pakistan_International_Airlines
888|company|Aero_Asia_International|http://dbpedia.org/resource/Aero_Asia_International
889|company|Pearl_Air|http://dbpedia.org/resource/Pearl_Air
890|company|Airblue|http://dbpedia.org/resource/Airblue
891|company|Shaheen_Air|http://dbpedia.org/resource/Shaheen_Air
892|company|Safe_Air|http://dbpedia.org/resource/Safe_Air
893|company|Askari_Aviation|http://dbpedia.org/resource/Askari_Aviation
894|company|Royal_Airlines|http://dbpedia.org/resource/Royal_Airlines
895|company|Princely_Jets|http://dbpedia.org/resource/Princely_Jets
896|company|Vision_Air_International|http://dbpedia.org/resource/Vision_Air_International
897|company|Air_Indus|http://dbpedia.org/resource/Air_Indus
898|company|Copa_Airlines|http://dbpedia.org/resource/Copa_Airlines
899|company|Air_Panama|http://dbpedia.org/resource/Air_Panama
900|company|Aeroperlas|http://dbpedia.org/resource/Aeroperlas
901|company|Panavia_(Panama)|http://dbpedia.org/resource/Panavia_(Panama)
902|company|DHL_Aero_Expreso|http://dbpedia.org/resource/DHL_Aero_Expreso
903|company|Air_Niugini|http://dbpedia.org/resource/Air_Niugini
904|company|Airlines_PNG|http://dbpedia.org/resource/Airlines_PNG
905|company|Air_China|http://dbpedia.org/resource/Air_China
906|company|China_Southern_Airlines|http://dbpedia.org/resource/China_Southern_Airlines
907|company|China_Eastern_Airlines|http://dbpedia.org/resource/China_Eastern_Airlines
908|company|Shenzhen_Airlines|http://dbpedia.org/resource/Shenzhen_Airlines
909|company|Xiamen_Airlines|http://dbpedia.org/resource/Xiamen_Airlines
910|company|China_Northern_Airlines|http://dbpedia.org/resource/China_Northern_Airlines
911|company|Sichuan_Airlines|http://dbpedia.org/resource/Sichuan_Airlines
912|company|China_Postal_Airlines|http://dbpedia.org/resource/China_Postal_Airlines
913|company|Okay_Airways|http://dbpedia.org/resource/Okay_Airways
914|company|Wuhan_Airlines|http://dbpedia.org/resource/Wuhan_Airlines
915|company|Chang'an_Airlines|http://dbpedia.org/resource/Chang'an_Airlines
916|company|China_Cargo_Airlines|http://dbpedia.org/resource/China_Cargo_Airlines
917|company|China_Xinhua_Airlines|http://dbpedia.org/resource/China_Xinhua_Airlines
918|company|Shandong_Airlines|http://dbpedia.org/resource/Shandong_Airlines
919|company|Shanxi_Airlines|http://dbpedia.org/resource/Shanxi_Airlines
920|company|China_Northwest_Airlines|http://dbpedia.org/resource/China_Northwest_Airlines
921|company|China_Yunnan_Airlines|http://dbpedia.org/resource/China_Yunnan_Airlines
922|company|Sky_Shuttle_Helicopters|http://dbpedia.org/resource/Sky_Shuttle_Helicopters
923|company|Spring_Airlines|http://dbpedia.org/resource/Spring_Airlines
924|company|Air_China_Cargo|http://dbpedia.org/resource/Air_China_Cargo
925|company|China_Flying_Dragon_Aviation|http://dbpedia.org/resource/China_Flying_Dragon_Aviation
926|company|United_Eagle_Airlines|http://dbpedia.org/resource/United_Eagle_Airlines
927|company|Guizhou_Airlines|http://dbpedia.org/resource/Guizhou_Airlines
928|company|Shanghai_Airlines_Cargo|http://dbpedia.org/resource/Shanghai_Airlines_Cargo
929|company|Great_Wall_Airlines|http://dbpedia.org/resource/Great_Wall_Airlines
930|company|Lucky_Air|http://dbpedia.org/resource/Lucky_Air
931|company|West_Air_(People's_Republic_of_China)|http://dbpedia.org/resource/West_Air_(People's_Republic_of_China)
932|company|Shenzhen_Donghai_Airlines|http://dbpedia.org/resource/Shenzhen_Donghai_Airlines
933|company|East_Star_Airlines|http://dbpedia.org/resource/East_Star_Airlines
934|company|Tianjin_Airlines|http://dbpedia.org/resource/Tianjin_Airlines
935|company|Kunming_Airlines|http://dbpedia.org/resource/Kunming_Airlines
936|company|Chongqing_Airlines|http://dbpedia.org/resource/Chongqing_Airlines
937|company|Grand_China_Air|http://dbpedia.org/resource/Grand_China_Air
938|company|Tibet_Airlines|http://dbpedia.org/resource/Tibet_Airlines
939|company|Aeroperú|http://dbpedia.org/resource/Aeroperú
940|company|Nuevo_Continente|http://dbpedia.org/resource/Nuevo_Continente
941|company|Aero_Cóndor|http://dbpedia.org/resource/Aero_Cóndor
942|company|LAN_Perú|http://dbpedia.org/resource/LAN_Perú
943|company|TANS_Perú|http://dbpedia.org/resource/TANS_Perú
944|company|LC_Busre|http://dbpedia.org/resource/LC_Busre
945|company|Wayraperú|http://dbpedia.org/resource/Wayraperú
946|company|Air_Perú|http://dbpedia.org/resource/Air_Perú
947|company|Transportes_Aéreos_Cielos_Andinos|http://dbpedia.org/resource/Transportes_Aéreos_Cielos_Andinos
948|company|Líneas_Aéreas_Nacionales_S._A._(Peru)|http://dbpedia.org/resource/Líneas_Aéreas_Nacionales_S._A._(Peru)
949|company|Philippine_Airlines|http://dbpedia.org/resource/Philippine_Airlines
950|company|Cebu_Pacific|http://dbpedia.org/resource/Cebu_Pacific
951|company|Airphil_Express|http://dbpedia.org/resource/Airphil_Express
952|company|Zest_Airways|http://dbpedia.org/resource/Zest_Airways
953|company|Laoag_International_Airlines|http://dbpedia.org/resource/Laoag_International_Airlines
954|company|Pacific_East_Asia_Cargo_Airlines|http://dbpedia.org/resource/Pacific_East_Asia_Cargo_Airlines
955|company|Pacificair|http://dbpedia.org/resource/Pacificair
956|company|South_East_Asian_Airlines|http://dbpedia.org/resource/South_East_Asian_Airlines
957|company|Interisland_Airlines|http://dbpedia.org/resource/Interisland_Airlines
958|company|Filipinas_Orient_Airways|http://dbpedia.org/resource/Filipinas_Orient_Airways
959|company|Air_Manila|http://dbpedia.org/resource/Air_Manila
960|company|Tair_Airways|http://dbpedia.org/resource/Tair_Airways
961|company|2GO|http://dbpedia.org/resource/2GO
962|company|Pacific_Pearl_Airways|http://dbpedia.org/resource/Pacific_Pearl_Airways
963|company|Mosphil_Aero|http://dbpedia.org/resource/Mosphil_Aero
964|company|PAL_Express|http://dbpedia.org/resource/PAL_Express
965|company|Aerolift_Philippines|http://dbpedia.org/resource/Aerolift_Philippines
966|company|TransGlobal_Airways|http://dbpedia.org/resource/TransGlobal_Airways
967|company|Grand_Air_International|http://dbpedia.org/resource/Grand_Air_International
968|company|Spirit_of_Manila_Airlines|http://dbpedia.org/resource/Spirit_of_Manila_Airlines
969|company|LOT_Polish_Airlines|http://dbpedia.org/resource/LOT_Polish_Airlines
970|company|Centralwings|http://dbpedia.org/resource/Centralwings
971|company|EuroLOT|http://dbpedia.org/resource/EuroLOT
972|company|Aerogryf|http://dbpedia.org/resource/Aerogryf
973|company|White_Eagle_Aviation|http://dbpedia.org/resource/White_Eagle_Aviation
974|company|Jet_Air|http://dbpedia.org/resource/Jet_Air
975|company|Direct_Fly|http://dbpedia.org/resource/Direct_Fly
976|company|Prima_Charter|http://dbpedia.org/resource/Prima_Charter
977|company|Air_Italy_Polska|http://dbpedia.org/resource/Air_Italy_Polska
978|company|Exin|http://dbpedia.org/resource/Exin
979|company|Skytaxi|http://dbpedia.org/resource/Skytaxi
980|company|SprintAir|http://dbpedia.org/resource/SprintAir
981|company|Enter_Air|http://dbpedia.org/resource/Enter_Air
982|company|Portugália|http://dbpedia.org/resource/Portugália
983|company|Air_Luxor|http://dbpedia.org/resource/Air_Luxor
984|company|Aerocondor|http://dbpedia.org/resource/Aerocondor
985|company|EuroAtlantic_Airways|http://dbpedia.org/resource/EuroAtlantic_Airways
986|company|Hi_Fly_(airline)|http://dbpedia.org/resource/Hi_Fly_(airline)
987|company|NetJets_Europe|http://dbpedia.org/resource/NetJets_Europe
988|company|Luzair|http://dbpedia.org/resource/Luzair
989|company|White_Airways|http://dbpedia.org/resource/White_Airways
990|company|Omni_–_Aviação_e_Tecnologia|http://dbpedia.org/resource/Omni_–_Aviação_e_Tecnologia
991|company|PGA_Express|http://dbpedia.org/resource/PGA_Express
992|company|Orbest|http://dbpedia.org/resource/Orbest
993|company|Air_Atlantis|http://dbpedia.org/resource/Air_Atlantis
994|company|Agroar_Carga_Aérea|http://dbpedia.org/resource/Agroar_Carga_Aérea
995|company|Fly_MI|http://dbpedia.org/resource/Fly_MI
996|company|TAP_Portugal|http://dbpedia.org/resource/TAP_Portugal
997|company|Aero_VIP_(Portugal)|http://dbpedia.org/resource/Aero_VIP_(Portugal)
998|company|Vieques_Air_Link|http://dbpedia.org/resource/Vieques_Air_Link
999|company|Culebra_Air_Services|http://dbpedia.org/resource/Culebra_Air_Services
1000|company|Air_Flamenco|http://dbpedia.org/resource/Air_Flamenco
1001|company|Far_Eastern_Air_Transport|http://dbpedia.org/resource/Far_Eastern_Air_Transport
1002|company|TransAsia_Airways|http://dbpedia.org/resource/TransAsia_Airways
1003|company|Aer_Lingus|http://dbpedia.org/resource/Aer_Lingus
1004|company|Ryanair|http://dbpedia.org/resource/Ryanair
1005|company|Aer_Arann|http://dbpedia.org/resource/Aer_Arann
1006|company|CityJet|http://dbpedia.org/resource/CityJet
1007|company|Nex_Aviation|http://dbpedia.org/resource/Nex_Aviation
1008|company|Aer_Lingus_Regional|http://dbpedia.org/resource/Aer_Lingus_Regional
1009|company|MAT_Macedonian_Airlines|http://dbpedia.org/resource/MAT_Macedonian_Airlines
1010|company|Palair|http://dbpedia.org/resource/Palair
