Post.id|Place.id
824633723370|85
824633723371|85
824633723372|85
824633723373|85
824633723374|85
824633723375|85
824633723376|85
824633723377|85
824633723378|85
824633723379|85
824633723380|85
824633723381|85
824633723382|85
824633723383|85
824633723384|85
824633723385|85
824633723386|85
824633723387|85
824633723388|85
824633723389|85
824633723390|85
824633723391|85
549755816448|85
549755816449|85
549755816450|85
549755816451|85
549755816452|85
549755816453|85
549755816454|85
549755816455|85
549755816456|85
549755816457|85
549755816458|85
549755816459|85
549755816460|85
549755816461|85
1030792153614|85
824633723407|54
824633723408|85
618475293201|85
618475293202|85
618475293203|85
618475293204|85
618475293205|85
618475293206|85
618475293207|85
618475293208|85
618475293209|85
618475293210|85
618475293211|85
618475293212|85
618475293213|85
618475293214|85
618475293215|85
618475293216|85
618475293217|85
618475293218|85
1030792153635|85
1030792153636|85
1030792153637|85
618475293246|85
618475293247|85
618475293248|85
618475293249|85
618475293250|85
618475293251|85
618475293252|85
618475293253|85
618475293254|106
618475293255|85
618475293256|85
618475293257|85
618475293258|85
618475293259|85
618475293260|85
618475293261|85
618475293262|85
618475293263|85
1030792153685|96
1030792153686|96
1030792153687|96
1030792153688|96
1030792153689|96
1030792153719|96
1030792153720|96
687194770041|56
687194770042|56
687194770043|56
687194770044|56
687194770045|56
687194770046|56
687194770047|56
687194770048|56
274877909633|56
274877909634|56
274877909635|56
274877909636|102
274877909637|17
274877909638|56
274877909639|56
274877909640|56
412316863118|56
412316863119|56
412316863120|56
412316863121|56
412316863122|56
412316863123|56
412316863124|56
893353200277|56
893353200278|56
893353200279|56
893353200280|56
893353200281|56
893353200282|56
893353200283|56
893353200284|56
893353200285|56
893353200286|56
893353200287|56
893353200288|56
893353200289|56
618475293346|56
618475293347|56
618475293348|56
618475293349|56
618475293350|56
618475293351|56
618475293352|56
618475293353|56
618475293354|56
618475293355|56
618475293356|56
824633723565|56
824633723566|56
824633723567|56
824633723568|56
824633723569|56
824633723570|56
824633723571|56
824633723572|56
824633723573|56
824633723574|56
824633723575|56
824633723576|56
824633723577|56
481036339898|56
481036339899|56
481036339900|46
481036339901|56
481036339902|56
481036339903|56
481036339904|56
481036339905|56
481036339906|56
481036339907|56
481036339908|56
481036339909|56
481036339910|56
481036339911|13
481036339912|56
481036339913|56
893353200330|56
893353200331|56
893353200332|56
893353200333|56
893353200334|56
893353200335|56
893353200336|56
893353200337|56
893353200338|56
893353200339|56
893353200340|56
893353200341|56
893353200342|56
893353200343|56
893353200344|56
893353200345|56
893353200346|56
893353200347|56
893353200348|56
893353200349|56
206158432997|56
206158432998|56
206158432999|56
206158433000|56
206158433001|56
206158433002|56
206158433003|56
206158433004|56
206158433005|56
206158433006|56
206158433007|56
206158433008|56
206158433009|56
206158433010|56
206158433011|56
206158433012|56
412316863221|56
412316863222|56
412316863223|56
412316863224|56
412316863225|56
412316863226|56
412316863227|56
412316863228|56
412316863229|56
412316863230|56
755914246911|56
755914246912|56
755914246913|56
755914246914|56
755914246915|56
755914246916|56
755914246917|56
755914246918|56
1030792153863|56
1030792153864|56
1030792153865|56
1030792153866|56
1030792153867|56
1030792153868|56
1030792153869|56
1030792153870|56
1030792153871|56
1030792153872|56
1030792153873|56
1030792153874|56
618475293459|56
618475293460|56
618475293461|56
618475293462|56
618475293463|56
618475293464|56
1030792153881|56
1030792153882|56
1030792153883|56
1030792153884|56
1030792153885|56
1030792153886|56
1030792153887|56
1030792153888|56
1030792153889|56
1030792153890|56
1030792153891|56
1030792153892|56
1030792153893|56
1030792153894|56
1030792153895|56
1030792153896|56
1030792153897|56
1030792153898|56
1030792153899|56
481036340012|56
481036340013|56
481036340014|56
481036340015|56
481036340016|56
481036340017|56
481036340018|89
824633723699|56
824633723700|56
824633723701|56
824633723702|56
824633723703|56
824633723704|56
824633723705|56
824633723706|56
824633723707|56
824633723708|56
824633723709|56
824633723710|56
824633723711|56
824633723712|56
824633723713|56
549755816770|56
549755816771|56
549755816772|56
549755816773|56
549755816774|39
549755816775|56
549755816776|56
549755816777|56
549755816778|56
549755816779|56
549755816780|56
549755816781|56
549755816782|56
549755816783|56
549755816784|56
549755816785|56
549755816786|56
549755816787|56
549755816788|56
549755816789|56
549755816790|86
549755816791|56
481036340056|56
481036340057|56
481036340058|56
481036340059|56
481036340060|56
481036340061|56
481036340062|56
481036340063|56
481036340064|56
206158433136|56
206158433137|56
206158433138|56
206158433139|56
206158433140|56
206158433141|56
206158433142|56
206158433143|56
206158433144|56
206158433145|56
206158433146|56
206158433147|56
206158433148|56
206158433149|56
206158433150|56
893353200511|56
893353200512|56
893353200513|56
893353200514|56
893353200515|56
893353200516|56
893353200517|56
893353200518|56
549755816839|65
755914247048|95
687194770313|65
412316863375|65
687194770328|65
824633723805|65
824633723806|65
824633723807|65
824633723808|65
824633723809|65
824633723810|65
824633723811|65
824633723812|65
824633723813|65
824633723814|65
824633723815|65
824633723816|65
824633723817|65
824633723818|65
824633723819|65
412316863404|65
412316863405|65
412316863406|65
412316863407|65
893353200560|65
893353200561|65
893353200562|65
893353200563|65
893353200564|65
893353200565|65
893353200566|65
893353200567|4
893353200568|65
893353200569|65
893353200570|65
893353200571|65
893353200572|65
893353200573|65
893353200574|65
755914247108|65
755914247109|65
755914247110|65
755914247111|65
755914247112|65
755914247113|65
755914247114|65
481036340171|65
481036340172|65
481036340173|65
481036340174|65
481036340175|65
481036340176|65
755914247121|65
755914247122|65
618475293651|65
618475293652|65
618475293653|65
618475293654|65
618475293655|65
618475293656|65
618475293657|65
618475293658|65
618475293659|65
618475293660|65
618475293661|65
618475293662|65
755914247153|65
755914247154|65
755914247155|65
755914247156|65
755914247157|65
755914247158|65
755914247159|65
755914247160|65
755914247161|65
755914247162|65
755914247163|65
755914247164|65
755914247165|65
755914247166|65
1030792154111|65
1030792154112|65
1030792154113|65
1030792154114|65
1030792154115|65
1030792154116|65
1030792154117|65
1030792154118|65
412316863495|65
412316863496|65
412316863497|65
412316863498|65
412316863499|65
412316863500|65
549755816973|65
549755816974|65
549755816975|65
549755816976|29
549755816977|65
549755816978|65
549755816979|65
549755816980|89
549755816981|65
549755816982|65
549755816983|65
549755816984|65
549755816985|65
549755816986|65
549755816987|65
1030792154156|65
1030792154157|65
1030792154158|65
1030792154159|65
1030792154160|65
412316863537|65
412316863538|65
412316863539|65
412316863540|65
412316863541|65
618475293750|65
618475293751|65
618475293752|65
618475293753|65
618475293754|65
618475293755|65
618475293756|65
618475293757|65
618475293758|65
412316863551|65
412316863552|65
412316863553|65
412316863554|65
412316863555|65
412316863556|65
412316863557|65
412316863558|65
824633723975|65
824633723976|65
824633723977|65
824633723978|65
824633723979|65
824633723980|65
824633723981|65
824633723982|65
824633723983|65
824633723984|65
824633723985|65
824633723986|65
893353200747|65
893353200748|65
893353200749|65
893353200750|20
893353200751|65
893353200752|65
893353200753|65
893353200754|65
893353200755|65
893353200756|65
893353200757|65
962072677494|0
755914247301|0
824633724046|0
824633724062|0
893353200807|0
893353200808|0
893353200809|0
893353200810|0
893353200811|0
893353200812|0
893353200813|0
893353200814|0
893353200815|0
893353200816|0
893353200817|98
893353200818|0
893353200819|0
893353200820|0
893353200821|0
893353200822|0
893353200823|0
893353200824|0
893353200825|0
893353200826|0
893353200827|0
893353200828|0
893353200829|0
755914247358|0
755914247359|0
755914247360|0
755914247361|0
755914247362|0
755914247363|0
755914247364|0
755914247365|0
755914247366|0
755914247367|0
755914247368|0
755914247369|0
755914247370|0
755914247371|0
755914247372|0
755914247373|0
755914247374|0
755914247375|0
755914247376|0
755914247377|0
1030792154322|0
1030792154323|0
1030792154324|0
1030792154325|0
1030792154326|0
1030792154327|0
1030792154328|0
1030792154329|0
962072677594|0
962072677595|0
962072677596|0
962072677597|0
962072677598|0
962072677599|0
962072677600|0
962072677601|0
962072677602|0
962072677603|0
824633724132|0
962072677605|0
962072677606|2
962072677607|0
962072677608|0
962072677609|64
962072677610|0
962072677611|0
824633724155|0
962072677628|2
962072677629|0
962072677630|16
962072677631|0
962072677632|0
962072677633|0
962072677634|0
962072677635|0
962072677636|0
962072677637|0
962072677638|0
962072677639|0
962072677640|0
962072677641|0
755914247434|0
755914247435|108
755914247436|0
755914247437|0
755914247438|0
1030792154383|0
1030792154384|0
1030792154385|0
1030792154386|0
1030792154387|0
1030792154388|0
1030792154389|0
1030792154390|0
1030792154391|0
1030792154392|0
1030792154393|0
1030792154394|0
1030792154395|0
1030792154396|0
1030792154397|0
1030792154398|0
1030792154399|0
1030792154400|0
1030792154401|8
1030792154402|0
1030792154403|25
1030792154404|0
1030792154405|0
1030792154406|0
1030792154407|0
1030792154408|0
893353200937|50
893353200946|50
1030792154419|50
412316863809|50
824633724242|50
755914247515|50
343597387106|50
274877910373|50
755914247539|50
687194770813|50
893353201024|50
412316863875|50
412316863912|50
962072677807|50
755914247613|50
687194770893|50
618475294173|50
481036340710|50
274877910521|50
549755817480|50
274877910542|50
549755817505|50
824633724452|50
755914247721|50
824633724463|50
755914247740|50
824633724486|50
755914247751|50
824633724492|50
755914247769|50
824633724507|50
824633724510|50
824633724515|50
824633724531|50
755914247803|50
755914247817|50
824633724555|50
343597387435|52
755914247869|52
343597387457|52
824633724624|52
412316864214|52
343597387499|52
274877910769|52
412316864245|52
893353201402|52
481036340989|52
481036340990|52
481036340991|52
481036340992|52
481036340993|52
481036340994|52
481036340995|52
481036340996|52
481036340997|52
481036340998|52
481036340999|52
412316864264|52
412316864265|52
412316864266|52
412316864267|52
412316864268|52
412316864269|52
412316864270|52
412316864271|52
412316864272|52
412316864273|52
412316864274|52
412316864275|52
412316864276|52
412316864277|52
343597387542|52
343597387543|52
343597387544|52
343597387545|52
343597387546|52
343597387547|52
343597387548|52
343597387549|52
343597387550|52
343597387551|52
343597387552|52
343597387553|52
343597387554|52
343597387555|52
412316864292|52
412316864293|52
412316864294|52
412316864295|52
412316864296|52
412316864297|52
412316864298|52
412316864299|52
412316864300|52
412316864301|52
687194771246|52
687194771247|52
687194771248|52
687194771249|52
687194771250|52
687194771251|52
687194771252|52
687194771253|52
687194771254|52
687194771255|52
687194771256|52
687194771257|52
687194771258|52
687194771259|52
687194771260|52
687194771261|52
687194771262|52
687194771263|52
687194771264|52
1030792154945|52
1030792154946|52
1030792154947|52
1030792154948|52
1030792154949|52
1030792154950|52
1030792154951|52
1030792154952|52
1030792154953|52
1030792154954|52
1030792154955|52
1030792154956|52
1030792154957|52
1030792154958|52
1030792154959|52
1030792154960|52
1030792154961|52
1030792154962|59
687194771283|52
687194771284|52
687194771285|52
687194771286|52
687194771287|52
687194771288|52
687194771289|52
687194771290|52
687194771291|52
687194771292|52
687194771293|52
687194771294|52
687194771295|52
687194771296|52
687194771297|52
687194771322|52
687194771323|52
687194771324|52
687194771325|52
687194771326|52
274877910911|52
274877910912|52
274877910913|52
274877910914|52
274877910915|52
274877910916|52
274877910917|52
274877910918|52
274877910919|52
274877910920|52
274877910921|52
962072678282|52
962072678283|52
962072678284|52
962072678285|52
962072678286|52
962072678287|52
962072678288|52
962072678289|52
962072678290|52
962072678291|52
962072678292|52
962072678293|52
962072678294|52
962072678295|83
962072678296|52
962072678297|52
962072678298|52
962072678299|52
1030792155036|52
1030792155037|52
1030792155038|52
962072678303|52
962072678304|52
962072678305|52
962072678306|52
962072678307|52
962072678308|52
962072678309|52
962072678310|52
962072678311|52
962072678312|52
962072678313|52
962072678314|52
962072678315|52
962072678316|52
962072678317|52
962072678318|52
962072678319|52
962072678320|52
962072678321|52
412316864434|52
412316864435|52
412316864436|52
412316864437|52
549755817910|52
549755817911|52
549755817912|52
549755817913|52
549755817914|52
549755817915|52
549755817916|52
549755817917|52
549755817918|52
549755817919|52
549755817920|52
549755817921|52
549755817922|52
549755817923|52
549755817924|97
687194771402|52
687194771403|52
481036341196|52
481036341197|52
481036341198|52
481036341199|52
481036341200|52
481036341201|52
481036341202|52
481036341203|52
893353201620|52
893353201621|52
893353201622|52
893353201623|52
893353201624|52
893353201625|52
893353201626|52
893353201627|52
893353201628|52
893353201629|52
893353201630|52
893353201631|52
893353201632|52
893353201633|52
893353201634|52
893353201635|52
893353201636|52
893353201637|52
893353201638|52
274877911015|52
687194771432|52
687194771433|52
687194771434|52
687194771435|52
687194771436|52
687194771437|52
687194771438|52
687194771439|52
687194771440|52
687194771441|52
687194771442|52
687194771443|52
687194771444|52
549755817973|52
549755817974|52
549755817975|52
549755817976|52
549755817977|52
549755817978|52
549755817979|37
549755817980|52
549755817981|52
549755817982|90
549755817983|52
549755817984|52
549755817985|52
549755817986|52
549755817987|52
549755817988|52
549755817989|52
549755817990|52
549755817991|14
549755817992|52
274877911049|52
274877911050|52
274877911051|52
274877911052|52
274877911053|52
274877911054|52
274877911055|52
274877911056|52
274877911057|52
274877911058|52
274877911059|52
274877911060|52
412316864533|52
412316864534|52
412316864535|52
412316864536|52
412316864537|52
412316864538|52
412316864539|52
412316864540|52
412316864541|52
412316864542|52
412316864543|52
412316864544|52
412316864545|52
412316864546|52
412316864547|52
412316864548|52
893353201701|52
893353201702|52
893353201703|52
893353201704|52
893353201705|52
893353201706|52
893353201707|52
893353201708|52
893353201709|52
893353201710|52
893353201711|52
893353201712|52
893353201713|52
893353201714|52
206158434355|52
206158434356|52
206158434357|52
206158434358|52
206158434359|52
206158434360|52
206158434361|52
206158434362|52
206158434363|52
206158434364|52
893353201725|52
893353201726|12
893353201727|52
893353201728|52
893353201729|52
893353201730|52
893353201731|52
893353201732|52
893353201733|52
893353201734|52
893353201735|52
893353201736|52
893353201737|52
893353201738|52
893353201739|52
893353201740|52
893353201741|52
893353201742|52
893353201743|52
893353201744|52
893353201745|52
893353201746|52
893353201747|52
893353201748|52
893353201749|52
893353201750|52
824633725015|0
206158434399|0
824633725024|0
137438957679|0
4208|0
137438957681|0
137438957682|102
137438957683|0
687194771572|0
1030792155254|0
1030792155255|0
1030792155256|0
1030792155257|0
206158434426|0
206158434427|0
206158434428|0
206158434429|0
206158434430|0
206158434431|0
206158434432|0
206158434433|0
206158434434|0
206158434435|0
206158434436|0
206158434437|0
206158434438|0
618475294855|0
618475294856|0
618475294857|0
618475294858|0
618475294859|0
618475294860|0
618475294861|0
618475294862|0
618475294863|0
618475294864|0
618475294865|0
618475294866|0
618475294867|0
618475294868|0
618475294869|0
618475294870|0
68719480983|0
68719480984|0
68719480985|0
68719480986|0
68719480987|0
68719480988|0
68719480989|0
755914248350|0
755914248351|0
755914248352|0
755914248353|0
755914248354|0
755914248355|0
755914248356|0
755914248357|0
755914248358|0
755914248359|0
755914248360|0
755914248361|0
755914248362|0
755914248363|0
755914248364|0
755914248365|0
755914248366|0
755914248367|0
755914248368|0
755914248369|0
755914248370|0
755914248371|0
755914248372|0
755914248373|0
755914248374|0
755914248375|0
755914248376|0
755914248377|0
755914248378|0
755914248379|0
755914248380|10
755914248381|0
755914248382|0
755914248383|0
755914248384|0
755914248385|94
755914248386|0
755914248387|0
755914248388|0
755914248389|0
1030792155334|0
1030792155335|0
1030792155336|0
618475294921|0
618475294922|0
618475294923|0
618475294924|0
206158434509|0
206158434510|0
206158434511|80
206158434512|0
206158434513|0
206158434514|0
206158434515|0
206158434516|0
343597387989|0
343597387990|0
343597387991|0
343597387992|0
343597387993|0
343597387994|0
343597387995|0
343597387996|0
343597387997|0
4318|0
4319|0
4320|0
4321|0
4322|0
4323|0
4324|0
4325|0
68719481062|0
68719481063|0
68719481064|0
68719481065|0
68719481066|0
68719481067|0
68719481068|0
68719481069|0
68719481070|0
68719481071|0
68719481072|0
68719481073|0
68719481074|0
68719481075|0
687194771700|0
687194771701|0
687194771702|0
687194771703|0
687194771704|0
687194771705|0
687194771706|0
687194771707|0
549755818236|0
549755818237|0
549755818238|0
549755818239|0
549755818240|31
549755818241|0
549755818242|0
549755818243|0
549755818244|0
549755818245|0
549755818246|0
549755818247|101
549755818248|0
274877911305|0
274877911306|0
274877911307|0
274877911308|0
274877911309|0
274877911310|0
274877911311|0
274877911312|0
274877911313|0
274877911314|0
274877911315|0
274877911316|0
274877911317|0
274877911318|0
274877911319|0
274877911320|0
274877911321|0
274877911322|0
274877911323|0
274877911324|0
274877911325|0
274877911326|0
274877911327|0
274877911328|0
481036341537|0
481036341538|0
481036341539|0
481036341540|0
481036341541|0
481036341542|0
481036341543|0
481036341544|0
481036341545|0
481036341546|0
481036341547|0
481036341548|0
481036341549|0
481036341550|0
481036341551|0
481036341552|0
481036341553|0
481036341554|0
481036341555|0
687194771764|0
687194771765|0
687194771766|0
687194771767|0
687194771768|0
687194771769|0
687194771770|0
687194771771|0
687194771772|0
687194771773|0
687194771774|0
687194771775|0
687194771776|0
687194771777|0
687194771778|0
687194771779|0
687194771780|0
687194771781|0
687194771782|0
412316864839|0
412316864840|0
412316864841|0
412316864842|0
4427|0
4428|0
4429|0
4430|0
4431|0
4432|0
4433|0
4434|0
4435|0
4436|0
4437|0
4438|0
68719481175|0
68719481176|0
68719481177|0
68719481178|0
68719481179|0
68719481180|0
68719481181|0
68719481182|0
68719481183|0
68719481184|0
68719481185|0
68719481186|0
68719481187|0
68719481188|0
68719481189|0
68719481190|0
68719481191|0
68719481192|0
68719481193|0
68719481194|0
824633725291|76
824633725292|0
824633725293|0
824633725294|0
824633725295|0
824633725296|0
824633725297|0
824633725298|0
824633725299|0
824633725300|0
824633725301|0
824633725302|0
687194771831|0
687194771832|0
687194771833|0
687194771834|0
687194771835|0
687194771836|0
687194771837|0
687194771838|0
687194771839|0
687194771840|0
687194771841|0
687194771842|0
687194771843|0
687194771844|0
687194771845|0
687194771846|0
4502|0
549755818391|0
549755818392|53
549755818393|0
549755818394|0
549755818395|0
549755818396|0
549755818397|0
549755818398|0
549755818399|0
549755818400|0
549755818401|0
549755818402|0
549755818403|0
549755818404|0
274877911461|0
274877911462|0
274877911463|0
274877911464|0
274877911465|0
274877911466|0
274877911467|0
274877911468|0
274877911469|0
274877911470|0
274877911471|0
274877911472|0
274877911473|25
274877911474|0
274877911475|0
274877911476|0
274877911477|0
274877911478|0
274877911479|0
274877911480|0
137438958009|0
137438958010|0
137438958011|0
137438958012|0
137438958013|0
137438958014|0
137438958015|0
137438958016|74
137438958017|0
549755818434|0
549755818435|0
549755818436|0
549755818437|0
549755818438|0
549755818439|0
549755818440|0
549755818441|0
549755818442|0
549755818443|0
549755818444|0
481036341709|0
481036341710|0
481036341711|0
481036341712|0
481036341713|0
481036341714|0
481036341715|0
481036341716|27
481036341717|0
481036341718|0
481036341719|0
481036341720|0
481036341721|0
481036341722|0
481036341723|0
481036341724|0
687194771933|0
687194771934|0
687194771935|0
962072678880|0
962072678881|0
962072678882|0
962072678883|0
962072678884|2
687194771941|0
687194771942|0
687194771943|0
687194771944|0
687194771945|0
274877911530|0
274877911531|0
274877911532|0
274877911533|0
274877911534|0
274877911535|0
274877911536|0
274877911537|0
274877911538|0
274877911539|0
274877911540|0
274877911541|0
274877911542|0
274877911543|0
274877911544|19
274877911545|0
274877911546|0
274877911547|0
1030792155644|4
1030792155646|4
1030792155659|4
618475295253|4
549755818551|4
687194772046|4
893353202255|4
687194772062|4
893353202279|4
687194772088|4
687194772106|4
687194772113|4
824633725588|4
824633725589|4
824633725590|4
824633725591|4
824633725592|4
824633725593|4
824633725594|4
824633725595|4
824633725596|4
824633725597|4
824633725598|4
824633725599|4
824633725600|4
824633725601|4
824633725602|4
824633725603|4
824633725604|4
824633725605|4
824633725606|4
824633725607|4
1030792155816|4
687194772137|4
687194772138|4
687194772139|4
687194772140|4
687194772141|4
687194772142|4
687194772143|4
687194772144|4
687194772145|53
824633725618|4
824633725619|4
824633725620|4
824633725621|4
824633725622|4
824633725623|4
824633725624|4
824633725625|4
824633725626|4
824633725627|4
824633725628|4
824633725629|4
962072679102|4
962072679103|4
962072679104|4
962072679105|4
962072679106|4
962072679107|4
962072679108|4
962072679109|4
962072679110|4
962072679111|4
962072679112|4
962072679113|4
962072679114|4
962072679115|4
962072679116|4
962072679117|4
962072679118|4
962072679119|4
962072679120|4
1030792155857|4
1030792155858|4
1030792155859|4
1030792155860|4
1030792155861|4
1030792155862|4
1030792155863|4
1030792155864|4
893353202393|4
893353202394|4
893353202395|4
893353202396|4
893353202397|4
893353202398|4
893353202399|4
893353202400|4
893353202401|4
893353202402|4
893353202403|4
893353202404|4
893353202405|4
893353202406|4
1030792155879|4
1030792155880|4
1030792155881|4
1030792155882|4
1030792155883|4
1030792155884|4
1030792155885|4
1030792155886|4
1030792155887|4
1030792155888|4
1030792155889|4
1030792155890|4
755914248947|4
755914248948|4
755914248949|4
755914248950|4
755914248951|4
755914248952|4
755914248953|4
755914248954|4
755914248955|4
755914248956|4
755914248957|4
755914248958|4
755914248959|4
755914248960|4
824633725697|4
824633725698|4
824633725699|4
824633725700|4
824633725701|4
824633725702|4
824633725703|4
824633725704|4
824633725705|4
824633725706|4
824633725707|4
824633725708|4
824633725709|4
824633725710|4
824633725711|4
824633725712|4
824633725713|4
824633725714|4
687194772243|4
687194772244|86
687194772245|4
687194772246|4
687194772247|4
687194772248|4
687194772249|4
687194772250|4
687194772251|4
687194772252|4
687194772253|4
687194772254|4
687194772255|4
687194772256|4
687194772257|4
687194772258|4
687194772259|4
687194772260|4
824633725733|4
824633725734|4
824633725735|4
824633725736|4
824633725737|4
824633725738|4
824633725739|4
824633725740|4
824633725741|4
824633725742|4
824633725743|4
824633725744|4
824633725745|4
824633725746|4
824633725747|4
1030792155956|4
1030792155957|4
1030792155958|4
1030792155959|4
1030792155960|4
1030792155961|4
1030792155962|4
1030792155963|4
1030792155964|4
1030792155965|4
1030792155966|4
962072679231|4
962072679232|4
962072679233|4
962072679234|94
962072679235|4
962072679236|4
962072679237|4
962072679238|4
962072679239|4
962072679240|4
893353202505|4
893353202506|4
893353202507|4
893353202508|4
893353202509|4
893353202510|4
893353202511|4
893353202512|4
893353202513|4
893353202514|4
824633725779|92
824633725781|92
893353202537|50
893353202547|50
893353202553|52
962072679292|52
893353202611|101
824633725892|101
824633725943|93
1030792156158|98
1030792156202|53
1030792156209|53
1030792156249|58
962072679568|0
1030792156323|50
893353202862|50
1030792156349|85
1030792156353|85
824633726148|0
1030792156392|1
893353202961|0
824633726441|1
824633726457|1
1030792156672|0
824633726482|0
824633726503|1
893353203252|1
893353203283|50
1030792156931|54
962072680219|1
824633726758|1
1030792156997|110
1030792157063|0
1030792157132|82
1030792157189|56
893353203735|56
824633727039|59
962072680528|59
962072680536|50
962072680550|52
962072680552|101
962072680571|93
824633727118|53
824633727133|0
962072680609|50
824633727155|85
962072680641|0
962072680645|0
962072680646|1
962072680657|3
962072680667|1
962072680677|110
962072680693|82
962072680712|56
824633727241|59
755914250512|92
755914250513|92
755914250514|92
755914250515|92
755914250516|92
755914250517|92
755914250518|92
755914250519|92
755914250520|92
755914250521|11
755914250522|92
755914250523|92
755914250524|92
755914250525|92
755914250526|92
893353204010|92
893353204011|10
893353204012|92
893353204013|92
893353204014|92
893353204015|94
893353204016|92
893353204017|81
893353204018|92
893353204019|92
893353204020|92
893353204021|92
893353204022|92
893353204023|92
893353204024|92
1030792157497|92
1030792157498|92
1030792157499|92
1030792157500|92
1030792157501|92
1030792157502|92
1030792157503|92
1030792157504|92
1030792157505|92
1030792157506|92
1030792157507|92
1030792157508|92
1030792157509|92
1030792157510|92
1030792157511|92
1030792157512|92
1030792157513|92
1030792157514|92
962072680797|92
962072680798|92
962072680799|92
962072680800|92
962072680801|92
962072680802|92
962072680803|92
962072680804|92
962072680805|92
962072680806|92
962072680807|92
962072680808|92
962072680809|92
1030792157546|92
1030792157547|92
1030792157548|92
1030792157549|92
1030792157550|92
1030792157551|92
1030792157552|92
1030792157553|92
1030792157554|92
1030792157555|92
1030792157556|92
1030792157557|92
1030792157558|92
1030792157559|92
755914250616|92
755914250617|92
755914250618|92
755914250619|92
755914250620|92
755914250621|92
755914250622|92
755914250623|92
755914250624|92
755914250625|92
755914250626|92
755914250627|92
755914250628|92
755914250629|92
755914250630|92
755914250631|92
755914250632|92
755914250633|92
755914250634|92
755914250635|92
1030792157580|92
1030792157581|92
1030792157582|92
1030792157583|92
824633727376|92
824633727377|92
824633727378|92
824633727379|92
824633727380|92
824633727381|92
824633727382|92
687194773911|92
687194773912|92
687194773913|92
687194773914|92
687194773915|92
687194773916|92
687194773917|92
687194773918|92
687194773919|92
687194773920|92
687194773921|92
687194773922|92
618475297187|92
618475297188|92
618475297189|92
618475297190|92
618475297191|92
618475297192|92
618475297193|92
618475297194|92
618475297195|92
618475297196|92
618475297197|92
618475297198|92
618475297199|92
618475297200|92
618475297201|92
618475297202|92
618475297203|92
618475297204|92
618475297205|92
755914250678|92
755914250679|92
755914250680|92
755914250681|92
755914250682|92
1030792157637|92
1030792157638|92
1030792157639|92
1030792157640|92
1030792157641|92
1030792157642|92
1030792157643|92
1030792157644|92
1030792157645|92
1030792157646|92
1030792157647|92
1030792157648|92
1030792157649|92
962072680914|92
962072680915|92
962072680916|92
962072680917|92
962072680918|110
962072680919|92
962072680920|92
962072680921|92
962072680922|92
962072680923|92
962072680924|92
1030792157682|60
1030792157683|60
1030792157684|60
1030792157685|60
1030792157686|60
1030792157687|60
1030792157688|60
1030792157689|60
1030792157690|60
1030792157691|60
1030792157692|60
1030792157693|60
1030792157694|60
1030792157695|60
962072680960|0
755914250760|0
755914250761|0
755914250762|0
755914250763|0
755914250764|0
755914250765|0
755914250766|0
755914250767|0
755914250768|0
755914250769|0
755914250770|0
755914250771|0
687194774053|0
687194774054|0
687194774055|0
824633727536|0
824633727537|0
824633727538|0
824633727539|0
824633727540|0
824633727541|0
824633727542|0
824633727543|0
824633727544|0
824633727545|0
824633727546|0
962072681019|0
962072681020|0
962072681021|103
962072681022|0
962072681023|0
962072681024|0
962072681025|0
962072681026|0
962072681027|0
962072681028|96
962072681029|0
962072681030|0
962072681031|0
962072681032|109
962072681033|0
962072681034|0
962072681035|0
962072681036|0
824633727565|0
824633727566|0
824633727567|0
824633727568|0
824633727569|0
824633727570|0
824633727571|0
824633727572|0
824633727573|0
755914250838|0
755914250839|0
755914250840|0
755914250841|0
755914250842|0
962072681051|0
962072681052|0
962072681053|0
962072681054|0
962072681055|0
962072681056|0
962072681057|0
962072681058|0
962072681059|0
962072681060|0
962072681061|3
962072681062|0
962072681063|0
962072681064|0
962072681065|0
962072681066|0
962072681067|5
962072681068|0
824633727597|0
824633727598|0
824633727599|0
824633727600|0
962072681073|0
962072681074|0
962072681075|0
962072681076|0
1030792157813|0
1030792157814|0
1030792157815|0
1030792157816|0
1030792157817|0
1030792157818|0
1030792157819|0
1030792157820|0
1030792157821|0
687194774142|0
687194774143|0
687194774144|0
687194774145|0
687194774146|0
687194774147|0
687194774148|0
687194774149|0
687194774150|0
687194774151|0
687194774152|0
687194774153|0
893353204368|60
893353204376|60
962072681130|60
893353204411|90
893353204412|90
893353204413|90
893353204414|90
893353204415|90
893353204416|90
1030792157889|90
1030792157890|90
1030792157891|90
1030792157892|90
1030792157893|90
1030792157894|44
1030792157895|90
1030792157896|90
1030792157897|90
1030792157898|90
1030792157899|90
687194774220|90
687194774221|90
687194774222|90
687194774223|90
687194774224|90
687194774225|90
687194774226|90
687194774227|90
687194774228|90
687194774229|90
687194774230|90
755914250973|90
755914250974|90
687194774239|90
893353204448|90
893353204449|90
893353204450|90
893353204451|90
893353204452|90
1030792157938|90
687194774259|90
687194774260|90
687194774261|90
687194774262|90
687194774263|90
687194774264|90
687194774265|90
687194774266|90
687194774267|90
687194774268|90
687194774269|90
687194774270|90
687194774271|90
687194774272|90
687194774273|90
687194774274|90
687194774275|90
687194774276|90
687194774277|90
755914251014|90
755914251015|90
755914251016|90
755914251017|90
755914251018|90
755914251019|90
618475297548|90
618475297549|90
618475297550|90
618475297551|90
618475297552|90
618475297553|90
618475297554|90
