Comment.id|Tag.id
274877914623|13191
274877914629|1450
274877914629|1734
274877914629|2015
274877914629|6634
274877914629|9290
274877914630|1734
274877914630|6408
274877914630|9116
274877914631|1173
274877914631|2015
274877914631|7145
274877914631|8324
274877914633|1734
274877914633|5096
274877914633|9085
1030792159477|2840
1030792159477|2900
1030792159479|2108
1030792159479|2900
1030792159480|290
1030792159480|6403
1030792159480|11339
1030792159481|5167
1030792159481|8116
1030792159485|2840
1030792159485|12824
1030792159486|3044
1030792159488|2840
1030792159488|11149
1030792159503|15116
1030792159505|1029
1030792159505|15116
1030792159507|2117
1030792159508|9261
962072682784|266
962072682784|3024
962072682784|6659
962072682784|10052
962072682785|2022
962072682785|3024
962072682785|6881
962072682785|10052
962072682787|6659
962072682787|6945
962072682787|7749
962072682788|5108
962072682788|6068
962072682788|6414
962072682789|2022
962072682789|3024
962072682789|6881
962072682789|11704
962072682789|11948
962072683016|13075
824633729547|10563
824633729549|10358
824633729551|2017
824633729551|10358
824633729552|7868
824633729553|12962
824633729554|5097
824633729557|6475
481036345880|2877
481036345880|2992
481036345880|3075
481036345880|9164
481036345880|11543
481036345880|13611
481036345882|2992
481036345882|7092
481036345882|9164
481036345882|9268
481036345882|11543
481036345882|14423
481036345883|2065
481036345883|2893
481036345883|6107
481036345883|9164
481036345887|586
481036345887|2881
481036345887|3076
481036345887|7092
481036345887|9164
481036345887|14423
481036345889|139
481036345889|2992
481036345889|3081
481036345889|7604
481036345889|9339
481036345889|11543
481036345891|2065
481036345891|5920
481036345891|6403
481036345891|9164
824633729974|2925
824633729975|9088
824633729976|1410
824633729976|5103
824633729983|1410
824633729983|1753
824633729984|1410
824633729984|11539
824633729988|5103
824633729988|7051
824633729990|5030
1030792160206|12002
1030792160210|5191
1030792160211|1410
1030792160211|5132
1030792160211|9209
1030792160212|2022
1030792160213|5264
1030792160213|12002
1030792160216|1185
1030792160216|12002
1030792160217|5120
481036346336|1410
481036346336|9046
481036346337|1410
481036346337|11608
481036346340|6409
481036346340|11608
481036346343|1410
481036346343|2032
481036346343|11608
1030792160236|1410
1030792160236|2780
1030792160236|7560
1030792160238|1410
1030792160238|2780
1030792160238|5144
1030792160238|7560
1030792160238|11684
1030792160240|1410
1030792160240|2780
1030792160240|5127
1030792160240|7560
1030792160240|8183
1030792160246|1410
1030792160246|5112
1030792160249|1410
1030792160249|2061
755914253310|1410
755914253310|2918
755914253310|6112
755914253310|8043
755914253311|468
755914253311|2918
755914253311|5184
755914253311|9852
755914253312|1410
755914253312|9261
755914253312|11747
755914253316|2918
755914253316|5689
755914253316|8043
755914253316|12921
755914253317|2018
755914253317|2918
755914253317|6112
755914253317|9104
755914253318|2834
755914253318|13229
755914253320|6426
755914253320|13381
755914253323|468
755914253323|2112
755914253323|2918
755914253323|2984
755914253323|5184
755914253324|1410
755914253324|2918
755914253324|9162
755914253324|10662
687194776595|146
687194776595|1944
687194776595|7576
687194776595|9153
687194776595|9284
687194776595|12262
687194776595|14475
687194776600|7576
687194776600|8703
687194776600|9274
687194776600|9366
687194776600|14475
687194776601|1944
687194776601|2827
687194776601|3024
687194776601|7576
687194776601|12262
687194776601|14240
687194776601|14677
687194776603|2884
687194776603|5846
687194776603|7566
687194776603|7576
687194776603|12262
687194776609|2789
687194776609|2827
687194776609|6112
687194776609|6412
687194776609|6957
687194776611|1863
687194776611|2002
687194776611|6957
687194776611|9001
687194776611|10298
687194776611|11542
687194776612|1863
687194776612|2803
687194776612|6400
687194776612|6957
687194776612|11542
687194776612|12180
687194776613|2789
687194776613|2827
687194776613|3037
687194776613|5374
687194776613|6112
687194776613|6412
687194776613|6957
687194776613|6973
687194776614|1863
687194776614|5066
687194776614|5762
687194776614|6400
687194776614|6957
687194776614|11365
687194776614|12180
687194776615|1175
687194776615|1207
687194776615|1863
687194776615|5066
687194776615|5762
687194776615|6368
687194776615|6957
687194776615|7563
687194776618|1863
687194776618|2803
687194776618|2927
687194776618|6400
687194776618|6957
687194776618|11538
687194776618|15109
687194776620|2792
687194776620|2827
687194776620|6402
687194776620|6412
687194776620|9287
687194776620|12237
687194776624|1944
687194776624|2850
687194776624|6985
687194776624|7510
687194776624|13538
687194776630|787
687194776630|2060
687194776630|5099
687194776630|8041
687194776630|9351
687194776630|9834
687194776636|1187
687194776636|2882
687194776636|8285
687194776636|9355
687194776636|10265
687194776636|11985
1099511637316|148
1099511637316|2072
1099511637316|5126
1099511637316|11556
1099511637317|472
1099511637317|2093
1099511637317|11556
412316869968|5064
412316869969|2835
412316869971|2835
412316869971|13477
412316869972|2835
412316869972|5965
412316869973|2823
412316869974|2835
412316869974|8205
412316869975|9184
412316869976|2794
412316869976|9184
1030792160606|280
1030792160606|470
1030792160606|2017
1030792160606|2787
412316869985|1930
412316869985|2945
412316869985|4990
412316869985|6969
412316869985|11922
412316869985|13213
412316869988|1930
412316869988|2992
412316869988|8786
412316869988|10067
412316869988|12141
412316869988|13213
412316869992|1188
412316869992|1196
412316869992|1930
412316869992|2891
412316869992|8786
412316869992|12141
412316869995|1930
412316869995|4990
412316869995|9055
412316869995|11129
412316869995|11547
412316869997|1025
412316869997|1930
412316869997|6369
412316869997|12163
412316870000|1024
412316870000|1203
412316870000|1930
412316870000|5190
412316870000|10067
412316870000|11741
412316870000|13213
412316870001|2999
412316870001|3006
412316870001|6973
412316870001|11333
412316870001|11741
412316870003|590
412316870003|1930
412316870003|5176
412316870003|5599
412316870003|8702
412316870003|13917
412316870010|2869
412316870010|5599
412316870010|8702
412316870010|11699
412316870012|4950
412316870012|11582
412316870016|2869
412316870016|5599
412316870016|8099
412316870016|8702
412316870016|12603
1030792160956|139
1030792160956|2078
1030792160956|2853
1030792160956|5112
1030792160956|11408
1030792160957|1984
1030792160957|2078
1030792160957|2782
1030792160957|11408
1030792160958|2078
1030792160958|2813
1030792160958|9116
1030792160961|1940
1030792160961|9116
1030792160961|11093
1030792160963|1940
1030792160963|8755
1030792160963|9116
1030792160963|11347
1030792160965|2914
1030792160965|10339
1030792160965|11093
1030792160966|2078
1030792160966|2782
1030792160966|9486
1030792160966|11408
1030792160966|12347
1030792160969|1940
1030792160969|2834
1030792160969|9116
1030792160969|9223
1030792160969|11093
1030792160974|5682
1030792160974|7566
687194777298|1410
687194777298|2995
687194777298|5459
687194777298|11533
687194777298|11748
687194777299|1410
687194777299|5169
687194777299|7569
687194777299|11506
687194777299|11533
687194777301|1410
687194777301|2058
687194777301|3086
687194777301|5459
687194777301|7206
687194777301|11533
687194777301|11748
687194777303|1410
687194777303|1674
687194777303|3086
687194777303|5188
687194777303|7206
687194777303|7233
687194777303|9176
687194777303|11748
687194777310|1410
687194777310|2815
687194777310|5158
687194777310|9188
687194777310|10336
687194777310|11571
687194777312|1410
687194777312|2796
687194777312|2870
687194777312|5058
687194777312|6674
687194777312|7112
687194777312|7513
687194777312|9027
687194777312|9276
687194777320|1753
687194777320|2870
687194777320|5085
687194777320|6392
687194777320|6674
687194777320|7112
687194777320|8076
687194777320|9027
687194777320|10391
687194777321|1669
687194777321|2072
687194777321|2870
687194777321|5125
687194777321|6674
687194777321|9027
687194777321|10214
687194777321|13852
687194777322|797
687194777322|2072
687194777322|5076
687194777322|5125
687194777322|6674
687194777322|9331
687194777322|14013
687194777323|797
687194777323|1026
687194777323|5679
687194777323|6397
687194777323|9183
687194777323|9331
687194777327|468
687194777327|1410
687194777327|6426
687194777327|9276
687194777328|3027
687194777328|6426
687194777328|9276
687194777328|12938
687194777333|581
687194777333|6426
687194777333|12673
687194777340|1410
687194777340|6426
687194777340|6454
687194777340|7594
687194777341|1410
687194777341|3012
687194777341|5067
687194777341|9276
687194777343|1410
687194777343|6985
687194777343|7640
687194777343|9034
687194777343|11746
687194777346|1410
687194777346|5820
687194777346|11746
687194777346|11971
687194777346|12202
687194777350|3077
687194777350|5075
687194777350|5122
687194777350|6985
687194777350|11746
687194777352|6
687194777352|1410
687194777352|2845
687194777352|6985
687194777352|7989
687194777352|11746
687194777353|1410
687194777353|6413
687194777353|7556
687194777353|9034
687194777353|9165
687194777353|11746
687194777354|1410
687194777354|2897
687194777354|5161
687194777354|5247
687194777354|6393
687194777354|11250
687194777354|11574
687194777356|2061
687194777356|5075
687194777356|5122
687194777356|5155
687194777356|6985
687194777356|9034
687194777356|11746
687194777364|1410
687194777364|1672
687194777364|2992
687194777364|3016
687194777366|1410
687194777366|6798
687194777366|9224
687194777366|11754
687194777367|544
687194777367|1672
687194777367|12859
687194777376|9264
687194777376|11738
687194777379|5071
687194777380|2913
687194777380|9264
687194777383|1410
687194777383|2026
687194777385|788
687194777385|9264
687194777389|1410
687194777389|2063
687194777389|6363
687194777389|9175
687194777390|2073
687194777390|3074
687194777390|6363
687194777391|1410
687194777391|9356
687194777391|11597
618475301191|976
618475301191|10069
206158441125|2823
1099511638697|2092
687194778287|1538
687194778287|2794
687194778288|1538
687194778288|10975
687194778291|1538
687194778291|9243
687194778294|1172
687194778294|9243
687194778295|1538
687194778295|10975
687194778295|11544
687194778296|1172
687194778296|9146
687194778300|9210
687194778311|1202
687194778311|1453
687194778311|3043
687194778311|5085
687194778311|7511
687194778311|9339
687194778311|10222
687194778314|1175
687194778314|1404
687194778314|5085
687194778314|7511
687194778314|9127
687194778314|13871
687194778926|1445
687194778926|1909
687194778928|7887
687194778932|10555
687194778934|1200
549755825470|565
549755825470|1987
549755825470|12143
549755825474|3114
549755825476|565
549755825476|1987
549755825476|9069
549755825476|9264
549755825477|6733
343597395272|13816
687194778956|2002
687194778956|2818
687194778956|3062
687194778956|5120
687194778956|9032
687194778960|1185
687194778960|2891
687194778960|3062
687194778960|9032
687194778962|3062
687194778962|6971
687194778962|9032
687194778962|11409
687194778969|9178
687194778969|11280
687194778973|1987
687194778973|2919
687194778973|6414
687194778973|13047
687194778975|540
687194778975|7556
687194778975|11347
687194778977|2919
687194778977|6396
687194778977|9161
962072686186|2819
962072686186|12232
962072686187|2819
962072686187|12167
412316872348|5887
412316872348|9084
412316872348|10035
412316872352|1153
412316872352|1930
412316872352|2888
412316872352|5887
412316872352|7518
412316872352|9153
412316872357|1930
412316872357|2854
412316872357|2888
412316872357|7049
412316872360|7521
412316872360|14233
412316872362|1930
412316872362|2854
412316872362|2888
412316872362|5666
412316872362|14819
412316872364|2962
412316872364|5129
412316872364|5887
412316872372|1930
412316872372|6266
412316872372|6766
412316872372|7568
412316872372|7684
412316872372|9329
412316872372|9733
412316872372|12501
412316872376|2025
412316872376|6266
412316872376|6766
412316872376|7568
412316872376|7684
412316872376|9733
412316872376|10453
412316872376|11986
412316872376|12235
412316872379|1930
412316872379|2908
412316872379|3055
412316872379|3057
412316872379|7689
412316872379|7732
412316872379|7881
412316872379|9181
412316872379|9455
412316872379|15469
412316872382|6245
412316872382|6961
412316872382|11053
412316872383|2976
412316872383|6245
412316872383|9182
412316872383|11053
481036349130|2794
481036349130|2906
481036349130|6937
481036349130|14995
481036349139|2087
481036349139|2906
481036349139|5442
412316872409|2933
412316872409|5060
412316872409|5153
412316872409|5652
412316872409|7405
412316872409|10298
412316872409|12823
412316872409|14258
412316872409|14443
412316872416|2899
412316872416|2933
412316872416|5060
412316872416|5339
412316872416|5765
412316872416|6930
412316872416|13220
412316872421|1930
412316872421|5320
412316872421|6727
412316872421|7430
412316872423|298
412316872423|2047
412316872423|5170
412316872423|5179
412316872423|6945
412316872423|7018
412316872423|7049
412316872423|11333
412316872423|12768
412316872427|1930
412316872427|5171
412316872427|6945
412316872427|10226
412316872427|11712
412316872427|15036
