Person.id|Tag.id
21990232555524|9760
21990232555524|9939
21990232555524|10080
21990232555524|10322
21990232555524|10991
21990232555524|11408
21990232555524|11557
21990232555524|11609
21990232555524|12273
2199023255562|6
2199023255562|60
2199023255562|138
2199023255562|252
2199023255562|279
2199023255562|468
2199023255562|565
2199023255562|576
2199023255562|585
2199023255562|588
2199023255562|774
2199023255562|777
2199023255562|782
2199023255562|807
2199023255562|1030
2199023255562|1032
2199023255562|1614
2199023255562|1760
2199023255562|1769
2199023255562|2045
2199023255562|2069
2199023255562|2097
2199023255562|2787
2199023255562|2794
2199023255562|2801
2199023255562|2805
2199023255562|2808
2199023255562|2869
2199023255562|2876
2199023255562|2951
2199023255562|2963
2199023255562|2967
2199023255562|3009
2199023255562|3055
2199023255562|3071
2199023255562|4844
2199023255562|5085
2199023255562|5129
2199023255562|6385
2199023255562|6397
2199023255562|6547
2199023255562|7547
2199023255562|8925
2199023255562|9272
2199023255562|10037
2199023255562|10878
2199023255562|12400
2199023255562|13487
32985348833329|3
32985348833329|139
32985348833329|470
32985348833329|580
32985348833329|1985
32985348833329|2058
32985348833329|2777
32985348833329|2836
32985348833329|5114
17592186044439|9
17592186044439|139
17592186044439|146
17592186044439|416
17592186044439|472
17592186044439|576
17592186044439|578
17592186044439|585
17592186044439|774
17592186044439|778
17592186044439|779
17592186044439|975
17592186044439|978
17592186044439|1170
17592186044439|1172
17592186044439|1181
17592186044439|1440
17592186044439|1673
17592186044439|1989
17592186044439|2003
17592186044439|2005
17592186044439|2010
17592186044439|2029
17592186044439|2041
17592186044439|2043
17592186044439|2056
17592186044439|2058
17592186044439|2080
17592186044439|2088
17592186044439|2106
17592186044439|2107
17592186044439|2781
17592186044439|2786
17592186044439|2792
17592186044439|2794
17592186044439|2798
17592186044439|2801
17592186044439|2809
17592186044439|2810
17592186044439|2823
17592186044439|2844
17592186044439|2849
17592186044439|2854
17592186044439|2864
17592186044439|2871
17592186044439|2889
17592186044439|2905
17592186044439|2907
17592186044439|2930
17592186044439|2938
17592186044439|2986
17592186044439|2997
17592186044439|3009
17592186044439|3023
17592186044439|3024
17592186044439|3028
17592186044439|3047
17592186044439|3053
17592186044439|5078
17592186044439|5449
17592186044439|6405
17592186044439|6449
17592186044439|6623
17592186044439|6989
17592186044439|7031
17592186044439|7212
17592186044439|7396
17592186044439|7509
17592186044439|7514
17592186044439|7597
17592186044439|9058
17592186044439|9141
17592186044439|9209
17592186044439|9244
17592186044439|12296
17592186044439|13796
17592186044439|13816
24189255811171|6
24189255811171|588
24189255811171|1180
24189255811171|1195
24189255811171|1198
24189255811171|2031
24189255811171|5192
30786325577784|1929
30786325577784|11695
6597069766720|976
6597069766720|1507
6597069766720|13422
4398046511180|1538
96|6
96|782
96|1186
96|1986
96|1996
96|2067
96|5085
96|11622
96|12002
4398046511177|565
4398046511177|1445
4398046511177|1668
4398046511177|1984
4398046511177|1987
4398046511177|2074
4398046511177|2815
4398046511177|2864
4398046511177|2986
4398046511177|3016
4398046511177|3029
4398046511177|8614
4398046511177|9058
4398046511177|10449
4398046511177|11376
32985348833378|0
32985348833378|280
32985348833378|282
32985348833378|775
32985348833378|801
32985348833378|804
32985348833378|1452
32985348833378|1668
32985348833378|1941
32985348833378|1990
32985348833378|2028
32985348833378|2052
32985348833378|2788
32985348833378|2801
32985348833378|2806
32985348833378|2814
32985348833378|2818
32985348833378|2838
32985348833378|2853
32985348833378|2894
32985348833378|2898
32985348833378|2924
32985348833378|2982
32985348833378|3005
32985348833378|3036
32985348833378|3063
32985348833378|5085
32985348833378|5594
32985348833378|5777
32985348833378|6438
32985348833378|6439
32985348833378|6451
32985348833378|6704
32985348833378|6981
32985348833378|7112
32985348833378|7526
32985348833378|7598
32985348833378|7604
32985348833378|8238
32985348833378|8920
32985348833378|9146
32985348833378|9170
32985348833378|9174
32985348833378|11644
32985348833378|11875
15393162788866|1733
10995116277846|268
10995116277846|567
10995116277846|576
10995116277846|774
10995116277846|1187
10995116277846|1684
10995116277846|1991
10995116277846|2103
10995116277846|2843
10995116277846|2851
10995116277846|4883
10995116277846|5189
10995116277846|6394
10995116277846|6404
10995116277846|7254
10995116277846|9058
10995116277846|9317
10995116277846|11295
24189255811116|545
24189255811116|809
24189255811116|1021
24189255811116|1173
24189255811116|1195
24189255811116|1201
24189255811116|1988
24189255811116|1997
24189255811116|1999
24189255811116|2049
24189255811116|2075
24189255811116|2819
24189255811116|5191
24189255811116|5192
24189255811116|6413
24189255811116|7604
26388279066654|284
26388279066654|785
26388279066654|1375
26388279066654|1991
26388279066654|2007
26388279066654|2782
26388279066654|2806
26388279066654|2809
26388279066654|2814
26388279066654|2825
26388279066654|2848
26388279066654|2869
26388279066654|2884
26388279066654|2899
26388279066654|2951
26388279066654|2979
26388279066654|2987
26388279066654|2989
26388279066654|3018
26388279066654|3036
26388279066654|3069
26388279066654|3089
26388279066654|3103
26388279066654|3108
26388279066654|5178
26388279066654|5417
26388279066654|5456
26388279066654|5598
26388279066654|5673
26388279066654|5766
26388279066654|5794
26388279066654|5886
26388279066654|5947
26388279066654|6050
26388279066654|6361
26388279066654|6363
26388279066654|6440
26388279066654|6740
26388279066654|6817
26388279066654|6931
26388279066654|6952
26388279066654|6962
26388279066654|7486
26388279066654|7512
26388279066654|7522
26388279066654|7572
26388279066654|8135
26388279066654|8138
26388279066654|8298
26388279066654|8342
26388279066654|9203
26388279066654|9433
26388279066654|10241
26388279066654|11235
26388279066654|11236
26388279066654|11919
26388279066654|12444
26388279066654|12646
26388279066654|12976
26388279066654|13163
26388279066654|13775
26388279066654|14353
26388279066654|15036
24189255811140|1444
24189255811140|1615
24189255811140|1678
24189255811140|2065
24189255811140|2086
24189255811140|2820
24189255811140|7509
6597069766719|470
6597069766719|1504
6597069766719|1732
6597069766719|1986
6597069766719|2784
6597069766719|2800
6597069766719|2814
6597069766719|6980
6597069766719|9261
10995116277788|6
10995116277788|588
10995116277788|1021
10995116277788|1767
10995116277788|1940
10995116277788|1995
10995116277788|2018
10995116277788|5174
10995116277788|6413
10995116277788|7328
10995116277788|9170
10995116277788|11695
10995116277788|12002
26388279066662|138
26388279066662|140
26388279066662|196
26388279066662|284
26388279066662|523
26388279066662|545
26388279066662|581
26388279066662|590
26388279066662|777
26388279066662|785
26388279066662|790
26388279066662|1155
26388279066662|1178
26388279066662|1180
26388279066662|1188
26388279066662|1194
26388279066662|1200
26388279066662|1771
26388279066662|1908
26388279066662|1984
26388279066662|1991
26388279066662|2057
26388279066662|2089
26388279066662|2820
26388279066662|2828
26388279066662|2838
26388279066662|2991
26388279066662|3047
26388279066662|3053
26388279066662|3056
26388279066662|3060
26388279066662|3061
26388279066662|3083
26388279066662|5964
26388279066662|6409
26388279066662|6430
26388279066662|7694
26388279066662|9310
26388279066662|10368
26388279066662|15558
