Forum.id|Person.id|joinDate
412316860802|4398046511180|2012-05-25T17:42:29.146+0000
412316860802|6597069766725|2011-12-20T03:11:41.087+0000
412316860802|13194139533391|2012-07-24T21:07:31.160+0000
412316860802|15393162788906|2011-11-22T03:16:59.576+0000
412316860802|19791209300020|2012-04-23T01:13:19.810+0000
412316860802|26388279066664|2012-06-01T15:09:12.405+0000
893353197955|4398046511180|2012-08-03T04:31:55.731+0000
893353197955|6597069766720|2012-05-05T08:24:52.891+0000
893353197955|6597069766725|2012-07-11T05:13:31.199+0000
893353197955|15393162788906|2012-05-30T14:42:55.217+0000
206158430596|4398046511177|2010-10-16T09:33:47.885+0000
206158430596|4398046511180|2011-03-12T01:04:25.183+0000
206158430596|6597069766725|2010-11-23T12:01:23.297+0000
206158430596|13194139533391|2012-04-20T21:31:39.341+0000
206158430596|15393162788893|2011-12-19T05:49:50.433+0000
206158430596|19791209300020|2012-07-05T00:48:32.143+0000
206158430596|26388279066664|2012-06-27T14:04:05.582+0000
206158430596|30786325577784|2012-07-08T12:57:08.564+0000
893353197957|13194139533391|2012-08-01T13:02:45.124+0000
893353197957|15393162788893|2012-06-06T15:36:06.733+0000
893353197957|19791209300020|2012-08-23T19:22:36.059+0000
893353197958|4398046511180|2012-05-31T23:15:12.874+0000
893353197958|6597069766720|2012-03-21T17:32:41.464+0000
893353197958|6597069766725|2012-08-30T00:01:10.310+0000
893353197958|15393162788906|2012-06-01T12:47:50.054+0000
893353197958|21990232555571|2012-05-25T11:38:35.226+0000
893353197958|30786325577784|2012-09-06T15:47:27.362+0000
391|17592186044425|2011-06-30T05:22:31.463+0000
391|21990232555524|2011-10-08T23:43:46.547+0000
391|21990232555611|2011-11-19T09:42:16.406+0000
391|26388279066664|2012-01-16T15:04:15.153+0000
391|32985348833378|2012-09-11T00:52:04.424+0000
1030792151432|26388279066664|2012-07-22T08:59:07.812+0000
206158430601|17592186044425|2011-12-15T19:32:07.498+0000
206158430601|21990232555524|2011-10-27T04:49:06.451+0000
206158430601|21990232555611|2012-07-29T05:14:22.363+0000
618475291018|21990232555524|2012-02-03T06:03:33.454+0000
68719477131|21990232555611|2012-04-14T05:31:47.133+0000
68719477131|26388279066664|2012-03-12T15:35:24.073+0000
755914244492|17592186044425|2012-06-20T07:44:00.556+0000
755914244492|21990232555524|2012-04-02T10:34:04.566+0000
755914244492|21990232555611|2012-04-15T09:21:11.219+0000
755914244492|26388279066664|2012-07-20T08:36:29.370+0000
755914244493|21990232555524|2012-08-30T09:14:56.155+0000
755914244493|21990232555611|2012-05-07T09:14:35.063+0000
618475291023|21990232555524|2012-03-26T16:34:20.300+0000
206158430608|17592186044425|2012-05-25T16:18:38.718+0000
206158430608|21990232555524|2011-12-02T15:44:06.076+0000
343597384081|17592186044425|2011-11-08T18:51:23.114+0000
343597384081|21990232555524|2012-04-24T19:48:19.626+0000
343597384081|21990232555611|2012-06-25T21:26:55.549+0000
402|17592186044425|2012-02-19T12:46:58.373+0000
402|21990232555524|2011-12-07T19:51:06.867+0000
402|26388279066664|2012-02-10T23:10:47.513+0000
68719477139|17592186044425|2011-09-14T02:59:18.436+0000
68719477139|21990232555524|2011-11-22T19:34:09.933+0000
68719477139|21990232555611|2011-12-28T22:37:40.089+0000
687194767764|17592186044425|2011-12-02T11:58:59.906+0000
687194767764|21990232555524|2012-03-24T01:41:33.277+0000
687194767764|21990232555611|2011-12-08T03:36:40.073+0000
549755814293|17592186044425|2012-02-18T02:02:35.409+0000
549755814293|21990232555611|2012-03-10T09:14:32.999+0000
274877907350|17592186044425|2011-10-02T23:53:53.151+0000
274877907350|21990232555524|2012-07-13T05:19:40.857+0000
274877907350|26388279066664|2012-09-09T22:15:29.121+0000
274877907351|17592186044425|2012-08-03T05:27:35.629+0000
274877907351|21990232555524|2012-07-31T16:32:10.132+0000
274877907351|21990232555611|2012-07-10T03:24:52.006+0000
481036337560|17592186044425|2012-05-01T22:47:19.714+0000
481036337560|21990232555611|2011-11-22T06:37:11.295+0000
687194767769|17592186044425|2011-11-18T21:00:00.230+0000
687194767769|21990232555611|2012-02-17T06:51:48.344+0000
687194767769|26388279066664|2012-02-21T03:58:20.663+0000
412316860826|17592186044425|2011-12-14T13:19:20.799+0000
412316860826|21990232555524|2012-01-15T00:05:58.648+0000
412316860826|21990232555611|2012-07-02T12:00:42.179+0000
412316860826|26388279066664|2012-01-28T13:40:44.729+0000
411|17592186044425|2012-07-19T14:04:30.944+0000
411|21990232555524|2012-03-02T19:26:14.697+0000
411|21990232555611|2012-09-12T11:21:53.472+0000
412|21990232555611|2011-12-10T11:34:39.289+0000
68719477149|17592186044425|2011-12-03T01:28:03.792+0000
68719477149|21990232555611|2012-03-19T05:33:14.355+0000
824633721246|17592186044425|2012-05-13T18:07:54.765+0000
824633721246|26388279066664|2012-03-29T23:31:23.351+0000
687194767775|17592186044425|2012-01-04T23:15:44.961+0000
687194767775|21990232555611|2011-12-12T19:40:36.879+0000
417|17592186044425|2011-11-02T01:15:01.926+0000
417|21990232555611|2011-12-01T04:13:03.213+0000
549755814306|17592186044425|2012-08-28T18:54:42.393+0000
549755814306|21990232555524|2012-07-06T11:24:20.414+0000
549755814306|21990232555611|2012-02-29T08:07:34.618+0000
549755814306|26388279066664|2012-02-19T01:04:03.421+0000
274877907363|21990232555524|2012-06-25T06:58:04.975+0000
274877907363|21990232555611|2012-02-02T11:25:27.118+0000
137438953892|17592186044425|2012-06-11T21:20:55.297+0000
137438953892|21990232555524|2012-04-07T10:48:04.389+0000
137438953892|21990232555611|2012-05-26T10:33:23.098+0000
549755814309|17592186044425|2012-05-06T02:04:21.905+0000
549755814309|21990232555524|2012-07-27T20:06:54.675+0000
481036337574|21990232555524|2012-03-08T22:21:24.863+0000
687194767783|17592186044425|2012-04-24T00:37:18.638+0000
687194767783|21990232555524|2011-12-25T08:50:14.179+0000
687194767783|21990232555611|2012-09-03T14:44:48.489+0000
687194767785|17592186044425|2011-11-24T05:53:50.384+0000
687194767785|21990232555524|2012-05-30T05:11:30.603+0000
687194767785|26388279066664|2012-04-23T08:15:49.522+0000
274877907370|17592186044425|2011-10-12T17:10:24.573+0000
274877907370|21990232555524|2012-05-29T18:37:14.415+0000
274877907371|17592186044425|2012-05-16T12:24:05.728+0000
274877907371|21990232555524|2012-06-19T02:16:30.203+0000
274877907371|21990232555611|2011-12-20T11:39:46.792+0000
274877907371|26388279066664|2012-01-18T02:10:48.239+0000
549755814316|94|2011-06-30T05:22:31.463+0000
549755814316|2199023255637|2011-06-23T07:16:49.550+0000
549755814316|4398046511145|2011-06-11T19:54:56.342+0000
549755814316|10995116277765|2011-06-20T22:16:41.393+0000
549755814316|10995116277820|2011-06-13T18:48:13.929+0000
549755814316|10995116277846|2011-06-27T08:11:08.358+0000
549755814316|13194139533344|2011-06-30T22:13:57.586+0000
549755814316|15393162788865|2011-06-22T02:45:02.907+0000
549755814316|15393162788893|2011-06-18T06:48:48.222+0000
549755814316|15393162788906|2011-06-26T03:23:29.086+0000
549755814316|15393162788911|2011-06-19T18:57:50.031+0000
549755814316|19791209299968|2011-08-23T04:04:30.969+0000
549755814316|19791209300004|2011-09-06T08:05:25.593+0000
549755814316|19791209300058|2011-09-21T00:56:59.161+0000
549755814316|21990232555524|2011-10-21T09:25:22.874+0000
549755814316|21990232555571|2011-10-24T09:16:10.916+0000
549755814316|21990232555617|2011-11-03T08:01:06.015+0000
549755814316|24189255811086|2012-01-23T10:16:07.619+0000
549755814316|24189255811103|2011-12-19T22:53:48.536+0000
549755814316|24189255811116|2012-01-06T08:29:29.333+0000
549755814316|28587302322256|2012-04-26T05:04:51.155+0000
549755814316|32985348833329|2012-08-16T13:20:54.645+0000
824633721261|4398046511145|2012-02-13T22:26:25.231+0000
824633721261|10995116277820|2012-03-18T14:21:42.980+0000
824633721261|10995116277846|2012-03-15T21:50:33.284+0000
824633721261|13194139533344|2012-07-23T08:14:52.797+0000
824633721261|19791209299968|2012-03-02T02:01:37.050+0000
824633721261|19791209300004|2012-07-19T04:48:53.092+0000
824633721261|21990232555524|2012-03-25T05:15:36.602+0000
824633721261|28587302322256|2012-05-25T08:03:34.409+0000
1030792151470|10995116277820|2012-09-05T14:41:44.493+0000
687194767791|4398046511145|2012-05-19T10:56:57.870+0000
687194767791|10995116277765|2012-09-11T10:14:10.828+0000
687194767791|10995116277846|2012-02-20T18:05:56.976+0000
687194767791|15393162788865|2012-03-19T21:56:55.102+0000
687194767791|19791209300004|2012-04-22T15:39:07.302+0000
687194767791|19791209300058|2012-01-29T16:51:38.745+0000
687194767791|21990232555571|2012-05-29T17:54:03.465+0000
687194767791|24189255811086|2012-06-19T07:55:07.588+0000
824633721265|15393162788906|2012-08-01T03:58:32.077+0000
824633721265|19791209299968|2012-09-11T04:28:19.321+0000
824633721265|21990232555524|2012-06-12T16:49:54.761+0000
824633721265|21990232555571|2012-07-02T02:47:32.975+0000
824633721265|21990232555617|2012-07-15T18:31:53.017+0000
824633721266|2199023255637|2012-07-02T11:42:48.569+0000
824633721266|10995116277820|2012-03-20T22:08:40.940+0000
824633721266|10995116277846|2012-04-26T15:11:10.864+0000
824633721266|15393162788911|2012-07-03T16:23:52.121+0000
824633721266|19791209300058|2012-07-29T04:14:03.428+0000
824633721266|21990232555524|2012-03-10T13:22:40.962+0000
824633721266|21990232555617|2012-05-25T09:51:30.768+0000
824633721266|24189255811116|2012-06-18T16:24:15.885+0000
824633721267|2199023255637|2012-05-30T22:47:49.895+0000
824633721267|4398046511145|2012-04-03T23:25:25.633+0000
824633721267|10995116277765|2012-02-27T01:58:21.018+0000
824633721267|13194139533344|2012-02-11T02:05:05.315+0000
824633721267|15393162788865|2012-07-07T09:06:55.173+0000
824633721267|15393162788906|2012-04-07T16:37:05.030+0000
824633721267|19791209299968|2012-08-20T11:38:16.259+0000
824633721267|19791209300004|2012-09-09T13:07:57.964+0000
824633721267|21990232555524|2012-01-22T11:45:03.647+0000
824633721267|21990232555571|2012-05-06T05:42:46.223+0000
824633721267|21990232555617|2012-06-25T06:23:27.647+0000
824633721267|24189255811103|2012-05-10T06:06:41.589+0000
824633721267|28587302322256|2012-06-30T17:57:54.725+0000
824633721267|32985348833329|2012-08-24T15:16:35.827+0000
962072674740|10995116277846|2012-08-27T14:58:25.930+0000
962072674740|13194139533344|2012-08-18T01:27:39.469+0000
962072674740|19791209300004|2012-08-13T00:41:04.821+0000
962072674740|19791209300058|2012-08-21T19:37:48.792+0000
962072674740|21990232555571|2012-07-21T11:14:20.195+0000
824633721269|94|2012-05-28T06:00:16.292+0000
824633721269|4398046511145|2012-06-16T02:00:06.482+0000
824633721269|10995116277846|2012-04-10T02:49:34.154+0000
824633721269|13194139533344|2012-05-21T21:35:18.263+0000
824633721269|15393162788865|2012-08-17T15:51:29.634+0000
824633721269|15393162788893|2012-07-07T10:53:04.506+0000
824633721269|15393162788906|2012-05-25T14:09:34.331+0000
824633721269|19791209299968|2012-08-19T05:54:09.544+0000
824633721269|19791209300058|2012-02-23T17:57:34.606+0000
824633721269|21990232555524|2012-03-06T02:56:58.238+0000
824633721269|24189255811086|2012-06-06T04:53:18.723+0000
824633721269|28587302322256|2012-05-15T17:43:50.607+0000
1030792151478|94|2012-09-01T18:57:35.534+0000
1030792151478|10995116277846|2012-09-06T11:15:55.564+0000
1030792151478|24189255811116|2012-08-23T17:48:33.482+0000
893353198007|2199023255637|2012-04-10T23:31:37.735+0000
893353198007|10995116277820|2012-07-01T02:20:56.960+0000
893353198007|10995116277846|2012-03-29T05:14:01.899+0000
893353198007|13194139533344|2012-08-09T23:22:37.751+0000
893353198007|15393162788893|2012-06-26T06:35:30.407+0000
893353198007|19791209299968|2012-04-10T05:40:31.357+0000
893353198007|19791209300004|2012-09-05T19:18:01.895+0000
893353198007|21990232555571|2012-04-21T13:43:02.999+0000
1030792151480|15393162788911|2012-08-29T19:33:52.841+0000
1030792151480|19791209300004|2012-08-25T18:28:32.663+0000
1030792151480|24189255811103|2012-08-24T20:39:56.831+0000
1030792151480|24189255811116|2012-08-20T16:38:59.905+0000
755914244537|94|2012-02-18T12:04:03.941+0000
755914244537|2199023255637|2012-01-04T23:37:15.464+0000
755914244537|10995116277846|2012-07-12T07:01:15.203+0000
755914244537|15393162788865|2012-03-25T17:38:26.912+0000
755914244537|15393162788906|2012-07-17T09:51:25.187+0000
755914244537|19791209299968|2012-08-09T17:20:10.056+0000
755914244537|19791209300004|2012-07-06T15:37:13.523+0000
755914244537|21990232555617|2012-01-29T13:55:57.015+0000
755914244537|24189255811116|2012-05-04T12:59:54.687+0000
755914244537|28587302322256|2012-07-13T00:49:12.611+0000
824633721274|2199023255637|2012-08-25T18:53:35.059+0000
824633721274|4398046511145|2012-07-29T10:13:16.647+0000
824633721274|10995116277820|2012-03-11T20:49:03.807+0000
824633721274|13194139533344|2012-08-27T18:51:44.413+0000
824633721274|15393162788865|2012-03-25T18:55:22.870+0000
824633721274|19791209299968|2012-08-28T11:43:39.834+0000
824633721274|19791209300004|2012-04-06T14:47:54.688+0000
824633721274|19791209300058|2012-03-28T18:55:03.975+0000
824633721274|21990232555571|2012-05-13T17:15:33.038+0000
824633721274|24189255811103|2012-03-11T05:19:50.042+0000
824633721274|24189255811116|2012-09-06T21:56:54.471+0000
687194767803|10995116277765|2012-07-16T21:39:10.452+0000
687194767803|10995116277846|2012-03-31T07:20:10.440+0000
687194767803|15393162788865|2012-02-06T13:16:58.901+0000
687194767803|15393162788906|2012-07-12T01:45:56.747+0000
687194767803|19791209300004|2012-07-27T17:47:02.687+0000
687194767803|21990232555524|2012-08-13T03:08:47.291+0000
687194767803|21990232555571|2012-03-01T14:10:47.270+0000
687194767803|24189255811086|2012-06-04T19:41:37.173+0000
687194767803|24189255811103|2012-01-29T21:32:30.547+0000
687194767803|24189255811116|2012-06-12T23:03:35.682+0000
824633721276|2199023255637|2012-08-06T13:53:14.852+0000
824633721276|4398046511145|2012-03-26T15:21:09.421+0000
824633721276|10995116277846|2012-08-08T14:52:59.886+0000
824633721276|15393162788906|2012-02-11T01:41:56.056+0000
824633721276|19791209299968|2012-05-29T17:42:06.128+0000
824633721276|19791209300004|2012-09-09T13:22:22.394+0000
824633721276|21990232555524|2012-04-11T15:49:40.915+0000
824633721276|21990232555617|2012-08-31T18:21:28.120+0000
824633721276|24189255811086|2012-01-26T07:04:40.993+0000
824633721276|28587302322256|2012-05-28T23:06:14.008+0000
1030792151485|24189255811103|2012-09-07T21:28:28.211+0000
962072674750|94|2012-05-24T22:52:58.390+0000
962072674750|15393162788865|2012-05-30T19:29:16.719+0000
962072674750|15393162788893|2012-07-18T15:38:15.575+0000
962072674750|15393162788906|2012-06-21T09:45:00.123+0000
962072674750|19791209299968|2012-07-22T15:18:39.822+0000
962072674750|21990232555524|2012-07-08T05:53:48.780+0000
962072674750|21990232555571|2012-06-23T14:26:04.098+0000
962072674750|24189255811103|2012-06-06T17:24:16.473+0000
962072674750|24189255811116|2012-09-03T18:20:46.158+0000
893353198015|10995116277820|2012-04-28T20:31:39.221+0000
893353198015|13194139533344|2012-05-12T12:23:20.260+0000
893353198015|15393162788893|2012-07-07T12:46:30.773+0000
893353198015|15393162788906|2012-03-17T06:19:31.541+0000
893353198015|19791209300004|2012-07-03T00:08:48.614+0000
893353198015|21990232555617|2012-08-31T22:10:43.343+0000
618475291072|6597069766733|2011-08-23T23:47:20.657+0000
618475291072|10995116277788|2011-08-13T06:10:09.074+0000
618475291072|10995116277820|2011-08-13T22:22:09.418+0000
618475291072|19791209300020|2011-08-18T17:54:35.052+0000
618475291072|35184372088899|2012-09-12T08:38:47.636+0000
618475291074|10995116277820|2011-10-17T07:00:56.048+0000
618475291074|19791209300020|2011-08-28T22:29:49.987+0000
618475291074|10995116277788|2011-12-18T12:49:10.668+0000
618475291074|13194139533391|2011-10-26T12:09:18.884+0000
618475291074|4398046511180|2012-07-13T04:31:47.717+0000
618475291074|13194139533344|2011-09-23T14:30:16.037+0000
618475291074|19791209300058|2012-03-29T03:44:53.669+0000
618475291074|94|2011-12-03T01:00:40.771+0000
618475291074|32985348833329|2012-08-18T00:22:48.345+0000
618475291074|2199023255562|2011-11-18T21:06:24.796+0000
618475291074|15393162788922|2011-08-31T22:09:10.379+0000
618475291074|19791209299968|2011-09-03T16:54:20.326+0000
618475291074|24189255811079|2012-08-08T20:07:23.652+0000
618475291074|28587302322247|2012-07-05T18:28:52.559+0000
618475291074|19791209300004|2012-01-20T19:39:18.557+0000
618475291074|6597069766693|2012-05-13T11:42:48.722+0000
618475291074|4398046511185|2012-08-15T01:52:13.695+0000
618475291074|26388279066662|2012-06-17T17:14:08.683+0000
618475291074|21990232555524|2012-07-01T22:19:44.402+0000
618475291074|15393162788893|2011-12-24T15:09:12.686+0000
618475291074|8796093022297|2012-01-11T17:20:34.920+0000
618475291074|4398046511163|2012-09-01T11:24:43.046+0000
618475291074|2199023255637|2011-10-06T17:43:27.986+0000
618475291074|24189255811103|2012-02-10T22:29:06.067+0000
618475291074|17592186044425|2012-07-07T11:08:10.140+0000
618475291074|19791209300021|2012-06-07T10:10:07.368+0000
618475291074|17592186044504|2011-09-29T17:16:47.132+0000
618475291074|13194139533331|2011-11-17T23:51:41.829+0000
618475291074|21990232555617|2012-04-15T14:09:22.131+0000
618475291074|21990232555571|2011-12-04T17:59:50.963+0000
618475291074|24189255811116|2011-12-12T08:06:35.842+0000
618475291074|13194139533320|2012-01-07T16:37:36.290+0000
755914244547|10995116277788|2012-02-03T21:59:18.595+0000
962072674761|10995116277788|2012-08-30T19:31:36.198+0000
962072674761|19791209300020|2012-06-15T10:41:40.013+0000
1030792151498|19791209300020|2012-08-11T12:20:46.157+0000
755914244555|6597069766733|2012-08-28T12:05:55.012+0000
755914244555|10995116277788|2012-02-11T23:44:40.850+0000
755914244555|19791209300020|2012-01-14T10:31:53.689+0000
1030792151500|10995116277788|2012-08-16T16:02:03.925+0000
824633721293|19791209300020|2012-05-27T04:21:18.585+0000
687194767822|10995116277820|2012-03-22T08:59:45.458+0000
618475291087|6597069766733|2012-07-07T03:51:52.643+0000
618475291087|10995116277820|2011-11-03T06:23:27.474+0000
755914244560|6597069766733|2012-01-31T01:12:09.688+0000
755914244560|10995116277788|2012-03-29T15:50:57.284+0000
1030792151506|10995116277820|2012-08-18T21:57:29.045+0000
618475291098|15393162788906|2011-09-16T18:11:31.973+0000
618475291098|17592186044425|2011-09-06T08:05:25.593+0000
618475291098|17592186044459|2011-09-05T21:53:46.985+0000
755914244571|17592186044459|2012-04-17T00:04:09.743+0000
824633721311|15393162788906|2012-08-13T20:40:22.454+0000
824633721312|17592186044459|2012-07-24T07:43:33.520+0000
962072674785|17592186044459|2012-07-19T13:32:59.180+0000
824633721314|15393162788906|2012-08-18T06:23:45.470+0000
824633721314|17592186044425|2012-08-20T01:40:37.114+0000
824633721314|17592186044459|2012-05-29T06:00:48.940+0000
755914244580|17592186044425|2012-08-11T15:48:33.608+0000
962072674789|15393162788906|2012-08-26T15:35:31.390+0000
962072674789|17592186044459|2012-08-06T19:33:08.070+0000
824633721318|17592186044425|2012-05-09T00:46:51.240+0000
824633721318|17592186044459|2012-03-27T17:09:18.115+0000
962072674791|15393162788906|2012-06-18T03:36:04.416+0000
962072674791|17592186044425|2012-05-26T10:15:49.969+0000
962072674791|17592186044459|2012-06-08T03:58:40.258+0000
687194767849|15393162788906|2012-06-09T21:33:12.913+0000
481036337643|2199023255637|2011-04-18T02:25:01.244+0000
481036337643|4398046511180|2011-04-18T02:25:01.244+0000
481036337643|4398046511185|2011-05-10T14:39:06.495+0000
481036337643|6597069766678|2011-04-25T13:02:54.855+0000
481036337643|6597069766725|2011-04-23T08:01:27.740+0000
481036337643|6597069766733|2011-04-18T12:12:21.230+0000
481036337643|13194139533331|2011-04-26T00:23:11.693+0000
481036337643|13194139533332|2011-05-09T20:49:53.825+0000
481036337643|13194139533344|2011-04-28T21:29:59.918+0000
481036337643|15393162788865|2011-05-13T07:02:45.175+0000
481036337643|17592186044425|2011-06-26T03:23:29.086+0000
481036337643|17592186044504|2011-05-28T20:05:19.502+0000
481036337643|19791209299986|2011-09-18T08:15:52.067+0000
481036337643|19791209300004|2011-09-16T18:11:31.973+0000
481036337643|21990232555524|2011-10-26T07:24:46.024+0000
481036337643|21990232555571|2011-10-27T03:50:19.715+0000
481036337643|21990232555586|2011-09-24T07:54:43.735+0000
481036337643|21990232555611|2011-12-01T08:28:26.936+0000
481036337643|21990232555617|2011-11-09T05:34:24.380+0000
481036337643|24189255811079|2012-01-06T10:10:30.440+0000
481036337643|24189255811164|2012-01-14T15:15:26.499+0000
481036337643|26388279066636|2012-03-02T04:42:04.266+0000
481036337643|26388279066717|2012-02-05T00:29:33.537+0000
481036337643|30786325577784|2012-06-14T17:12:30.886+0000
481036337643|32985348833314|2012-08-18T07:45:55.600+0000
549755814380|21990232555524|2011-10-21T22:56:51.343+0000
549755814380|26388279066664|2012-01-23T19:11:11.814+0000
549755814380|32985348833314|2012-08-18T22:55:29.813+0000
893353198061|26388279066664|2012-06-24T19:29:23.541+0000
893353198061|32985348833314|2012-08-20T17:23:22.712+0000
687194767855|26388279066664|2012-03-25T22:00:04.317+0000
687194767858|21990232555524|2012-07-30T00:21:49.683+0000
687194767858|26388279066664|2012-06-15T06:29:52.803+0000
893353198067|21990232555524|2012-08-23T04:21:33.553+0000
687194767862|26388279066664|2012-08-19T04:01:51.759+0000
755914244599|21990232555524|2012-05-28T21:09:40.967+0000
755914244599|26388279066664|2012-05-30T15:25:52.146+0000
618475291128|21990232555524|2012-07-23T04:46:44.539+0000
618475291128|26388279066664|2012-02-06T11:11:12.256+0000
618475291129|32985348833314|2012-09-09T03:25:27.483+0000
618475291131|26388279066664|2012-09-07T16:20:38.714+0000
618475291131|32985348833314|2012-08-19T12:30:05.058+0000
893353198076|21990232555524|2012-05-27T17:45:36.867+0000
893353198076|32985348833314|2012-09-03T19:08:37.293+0000
962072674813|21990232555524|2012-07-15T03:26:01.530+0000
962072674813|32985348833314|2012-08-25T21:21:47.921+0000
618475291135|6597069766733|2011-09-14T14:55:16.715+0000
962072674816|26388279066717|2012-07-01T10:09:51.031+0000
962072674816|30786325577752|2012-07-01T09:18:37.026+0000
481036337665|96|2011-04-10T14:07:56.718+0000
481036337665|4398046511180|2011-04-01T00:13:00.348+0000
481036337665|6597069766678|2011-04-03T19:46:48.074+0000
481036337665|10995116277765|2011-04-03T02:26:08.319+0000
481036337665|17592186044425|2011-06-18T06:48:48.222+0000
481036337665|17592186044504|2011-05-11T12:09:08.885+0000
481036337665|19791209300020|2011-08-19T11:00:13.842+0000
481036337665|21990232555586|2011-09-27T12:30:49.977+0000
962072674819|21990232555586|2012-07-14T07:49:21.186+0000
962072674819|19791209300020|2012-06-22T06:05:09.616+0000
962072674819|30786325577784|2012-05-25T08:34:17.497+0000
962072674819|10995116277765|2012-06-25T01:16:46.580+0000
962072674819|10995116277788|2012-07-31T19:50:53.548+0000
962072674819|6597069766678|2012-08-10T07:31:54.077+0000
962072674819|17592186044425|2012-05-28T12:04:58.211+0000
962072674819|19791209299984|2012-06-12T18:13:12.270+0000
962072674819|6597069766695|2012-07-14T18:27:50.972+0000
962072674819|15393162788911|2012-08-31T10:43:13.485+0000
962072674819|21990232555617|2012-05-28T18:34:25.085+0000
962072674819|24189255811171|2012-08-22T09:53:50.886+0000
962072674819|6597069766711|2012-07-11T03:32:54.851+0000
962072674819|8796093022297|2012-05-28T03:42:22.063+0000
962072674819|6597069766719|2012-09-04T13:00:53.805+0000
962072674819|24189255811140|2012-08-20T07:44:46.975+0000
962072674819|4398046511177|2012-06-03T03:37:38.328+0000
962072674819|17592186044461|2012-06-19T03:28:04.005+0000
962072674819|15393162788866|2012-06-18T06:10:01.334+0000
962072674819|21990232555571|2012-09-04T00:55:23.033+0000
962072674819|26388279066662|2012-06-13T09:36:39.244+0000
962072674819|13194139533332|2012-06-06T07:16:06.629+0000
962072674819|15393162788906|2012-08-01T09:13:34.545+0000
962072674819|24189255811079|2012-08-07T03:52:33.904+0000
962072674819|24189255811099|2012-07-11T03:45:01.007+0000
962072674819|13194139533344|2012-09-10T11:17:52.028+0000
962072674819|13194139533320|2012-07-07T01:20:02.008+0000
962072674819|19791209300004|2012-06-30T11:04:17.388+0000
962072674819|21990232555611|2012-07-09T07:59:52.653+0000
962072674820|96|2012-08-27T15:48:42.137+0000
962072674820|4398046511180|2012-07-14T18:34:48.691+0000
962072674820|6597069766678|2012-09-06T16:25:28.250+0000
962072674820|10995116277765|2012-07-21T22:32:31.397+0000
481036337669|6597069766678|2011-11-09T14:31:42.188+0000
481036337669|10995116277765|2011-08-09T18:07:55.998+0000
481036337669|17592186044425|2011-09-14T21:40:20.327+0000
481036337669|17592186044504|2012-08-06T06:33:16.531+0000
481036337669|19791209300020|2012-01-06T11:09:19.637+0000
824633721350|6597069766678|2012-04-07T05:00:53.119+0000
824633721350|10995116277765|2012-02-29T21:31:08.628+0000
824633721350|21990232555586|2012-08-10T10:31:26.096+0000
549755814407|6597069766678|2011-07-25T00:30:34.700+0000
549755814407|10995116277765|2012-06-05T07:51:04.140+0000
549755814407|19791209300020|2012-01-23T09:19:37.054+0000
549755814407|21990232555586|2012-03-29T08:31:18.101+0000
687194767880|4398046511180|2012-02-08T12:21:09.912+0000
687194767880|6597069766678|2012-02-29T04:52:05.657+0000
687194767880|10995116277765|2012-06-10T14:37:55.973+0000
687194767880|17592186044425|2012-08-03T03:25:11.167+0000
687194767881|4398046511180|2011-12-16T22:35:36.646+0000
687194767881|17592186044425|2012-06-29T15:36:18.227+0000
687194767881|19791209300020|2012-04-04T15:33:23.911+0000
824633721354|4398046511180|2012-09-11T03:07:38.603+0000
824633721354|17592186044425|2012-05-04T19:00:11.107+0000
824633721354|17592186044504|2012-01-27T01:28:15.455+0000
824633721354|21990232555586|2012-05-22T08:45:30.552+0000
893353198093|17592186044425|2012-08-18T15:32:10.398+0000
893353198093|19791209300020|2012-05-21T08:18:16.795+0000
893353198093|21990232555586|2012-05-02T16:46:05.901+0000
549755814414|4398046511180|2011-08-14T17:19:07.947+0000
549755814414|6597069766678|2012-01-08T19:39:39.296+0000
549755814414|10995116277765|2011-05-22T09:21:05.605+0000
549755814414|17592186044504|2012-02-02T04:42:39.672+0000
549755814414|21990232555586|2012-02-16T16:07:17.607+0000
755914244623|4398046511180|2012-07-02T01:27:48.074+0000
755914244623|6597069766678|2012-07-06T09:09:00.840+0000
755914244623|10995116277765|2012-06-27T21:10:47.161+0000
755914244623|19791209300020|2012-04-01T04:48:48.999+0000
549755814418|96|2011-07-05T10:14:45.030+0000
549755814418|4398046511180|2012-01-29T08:18:40.560+0000
549755814418|10995116277765|2012-04-29T22:15:54.836+0000
549755814418|17592186044425|2012-09-06T05:19:08.158+0000
549755814418|17592186044504|2011-08-31T05:16:23.027+0000
549755814418|19791209300020|2012-05-02T05:07:23.952+0000
893353198099|96|2012-06-16T11:55:31.344+0000
893353198099|4398046511180|2012-07-07T02:23:43.281+0000
893353198099|10995116277765|2012-05-20T06:04:31.774+0000
893353198099|17592186044504|2012-06-29T20:31:09.126+0000
893353198099|19791209300020|2012-08-09T03:21:36.186+0000
893353198099|21990232555586|2012-05-30T13:09:16.262+0000
1030792151572|19791209300020|2012-09-09T03:02:40.321+0000
1030792151572|21990232555586|2012-08-20T12:30:40.816+0000
755914244629|6597069766678|2012-03-02T18:51:07.382+0000
755914244629|10995116277765|2012-05-29T06:20:32.928+0000
755914244629|17592186044425|2012-04-18T21:50:54.878+0000
755914244629|17592186044504|2012-07-23T10:03:01.074+0000
755914244629|19791209300020|2012-05-30T07:28:50.747+0000
687194767896|4398046511180|2012-06-27T14:17:59.533+0000
